"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Bromeliad","Maltose_F","Methyl-?-D-glucoside",0,1
"Bromeliad","Maltose_F","Soluble Starch",2,1
"Bromeliad","Maltose_F","Cellobiose",0,1
"Bromeliad","Maltose_F","Salicin",0,1
"Bromeliad","Maltose_F","L-Sorbose",0,1
"Bromeliad","Maltose_F","L-Rhamnose",1,1
"Bromeliad","Maltose_F","D-Xylose",0,1
"Bromeliad","Maltose_F","L-Arabinose",2,1
"Bromeliad","Maltose_F","D-Arabinose",2,1
"Bromeliad","Maltose_F","D-Ribose",1,1
"Bromeliad","Maltose_F","Methanol",2,1
"Bromeliad","Maltose_F","Ethanol",0,1
"Bromeliad","Maltose_F","Glycerol",0,1
"Bromeliad","Maltose_F","Erythritol",0,1
"Bromeliad","Maltose_F","Ribitol",0,1
"Bromeliad","Maltose_F","Galactitol",2,1
"Bromeliad","Maltose_F","D-Mannitol",0,1
"Bromeliad","Maltose_F","D-Glucitol",0,1
"Bromeliad","Maltose_F","myo-Inositol",2,1
"Bromeliad","Maltose_F","DL-Lactate",2,1
"Bromeliad","Maltose_F","Succinate",2,1
"Bromeliad","Maltose_F","Citrate",1,1
"Bromeliad","Maltose_F","D-Gluconate",0,1
"Bromeliad","Maltose_F","D-Glucosamine",1,1
"Bromeliad","Maltose_F","Nitrate",2,1
"Bromeliad","Maltose_F","Vitamin-free",0,1
"Bromeliad","Maltose_F","2-Keto-D-gluconate",1,1
"Bromeliad","Maltose_F","Starch formation",1,1
"Bromeliad","Maltose_F","Growth at 19°C",0,1
"Bromeliad","Maltose_F","Growth at 25°C",0,1
"Bromeliad","Maltose_F","Growth at 30°C",0,1
"Bromeliad","Maltose_F","Growth at 37°C",0,1
"Bromeliad","Lactose_F","Raffinose_F",1,1
"Bromeliad","Lactose_F","Trehalose_F",2,1
"Bromeliad","Lactose_F","Glucose",0,1
"Bromeliad","Lactose_F","Inulin",2,1
"Bromeliad","Lactose_F","Sucrose",0,1
"Bromeliad","Lactose_F","Raffinose",2,1
"Bromeliad","Lactose_F","Melibiose",2,1
"Bromeliad","Lactose_F","Galactose",1,1
"Bromeliad","Lactose_F","Lactose",2,1
"Bromeliad","Lactose_F","Trehalose",0,1
"Bromeliad","Lactose_F","Maltose",0,1
"Bromeliad","Lactose_F","Melezitose",0,1
"Bromeliad","Lactose_F","Methyl-?-D-glucoside",0,1
"Bromeliad","Lactose_F","Soluble Starch",2,1
"Bromeliad","Lactose_F","Cellobiose",0,1
"Bromeliad","Lactose_F","Salicin",0,1
"Bromeliad","Lactose_F","L-Sorbose",0,1
"Bromeliad","Lactose_F","L-Rhamnose",1,1
"Bromeliad","Lactose_F","D-Xylose",0,1
"Bromeliad","Lactose_F","L-Arabinose",2,1
"Bromeliad","Lactose_F","D-Arabinose",2,1
"Bromeliad","Lactose_F","D-Ribose",1,1
"Bromeliad","Lactose_F","Methanol",2,1
"Bromeliad","Lactose_F","Ethanol",0,1
"Bromeliad","Lactose_F","Glycerol",0,1
"Bromeliad","Lactose_F","Erythritol",0,1
"Bromeliad","Lactose_F","Ribitol",0,1
"Bromeliad","Lactose_F","Galactitol",2,1
"Bromeliad","Lactose_F","D-Mannitol",0,1
"Bromeliad","Lactose_F","D-Glucitol",0,1
"Bromeliad","Lactose_F","myo-Inositol",2,1
"Bromeliad","Lactose_F","DL-Lactate",2,1
"Bromeliad","Lactose_F","Succinate",2,1
"Bromeliad","Lactose_F","Citrate",1,1
"Bromeliad","Lactose_F","D-Gluconate",0,1
"Bromeliad","Lactose_F","D-Glucosamine",1,1
"Bromeliad","Lactose_F","Nitrate",2,1
"Bromeliad","Lactose_F","Vitamin-free",0,1
"Bromeliad","Lactose_F","2-Keto-D-gluconate",1,1
"Bromeliad","Lactose_F","Starch formation",1,1
"Bromeliad","Lactose_F","Growth at 19°C",0,1
"Bromeliad","Lactose_F","Growth at 25°C",0,1
"Bromeliad","Lactose_F","Growth at 30°C",0,1
"Bromeliad","Lactose_F","Growth at 37°C",0,1
"Bromeliad","Raffinose_F","Trehalose_F",2,1
"Bromeliad","Raffinose_F","Glucose",0,1
"Bromeliad","Raffinose_F","Inulin",2,1
"Bromeliad","Raffinose_F","Sucrose",0,1
"Bromeliad","Raffinose_F","Raffinose",2,1
"Bromeliad","Raffinose_F","Melibiose",2,1
"Bromeliad","Raffinose_F","Galactose",1,1
"Bromeliad","Raffinose_F","Lactose",2,1
"Bromeliad","Raffinose_F","Trehalose",0,1
"Bromeliad","Raffinose_F","Maltose",0,1
"Bromeliad","Raffinose_F","Melezitose",0,1
"Bromeliad","Raffinose_F","Methyl-?-D-glucoside",0,1
"Bromeliad","Raffinose_F","Soluble Starch",2,1
"Bromeliad","Raffinose_F","Cellobiose",0,1
"Bromeliad","Raffinose_F","Salicin",0,1
"Bromeliad","Raffinose_F","L-Sorbose",0,1
"Bromeliad","Raffinose_F","L-Rhamnose",1,1
"Bromeliad","Raffinose_F","D-Xylose",0,1
"Bromeliad","Raffinose_F","L-Arabinose",2,1
"Bromeliad","Raffinose_F","D-Arabinose",2,1
"Bromeliad","Raffinose_F","D-Ribose",1,1
"Bromeliad","Raffinose_F","Methanol",2,1
"Bromeliad","Raffinose_F","Ethanol",0,1
"Bromeliad","Raffinose_F","Glycerol",0,1
"Bromeliad","Raffinose_F","Erythritol",0,1
"Bromeliad","Raffinose_F","Ribitol",0,1
"Bromeliad","Raffinose_F","Galactitol",2,1
"Bromeliad","Raffinose_F","D-Mannitol",0,1
"Bromeliad","Raffinose_F","D-Glucitol",0,1
"Bromeliad","Raffinose_F","myo-Inositol",2,1
"Bromeliad","Raffinose_F","DL-Lactate",2,1
"Bromeliad","Raffinose_F","Succinate",2,1
"Bromeliad","Raffinose_F","Citrate",1,1
"Bromeliad","Raffinose_F","D-Gluconate",0,1
"Bromeliad","Raffinose_F","D-Glucosamine",1,1
"Bromeliad","Raffinose_F","Nitrate",2,1
"Bromeliad","Raffinose_F","Vitamin-free",0,1
"Bromeliad","Raffinose_F","2-Keto-D-gluconate",1,1
"Bromeliad","Raffinose_F","Starch formation",1,1
"Bromeliad","Raffinose_F","Growth at 19°C",0,1
"Bromeliad","Raffinose_F","Growth at 25°C",0,1
"Bromeliad","Raffinose_F","Growth at 30°C",0,1
"Bromeliad","Raffinose_F","Growth at 37°C",0,1
"Bromeliad","Trehalose_F","Glucose",0,1
"Bromeliad","Trehalose_F","Inulin",2,1
"Bromeliad","Trehalose_F","Sucrose",0,1
"Bromeliad","Trehalose_F","Raffinose",2,1
"Bromeliad","Trehalose_F","Melibiose",2,1
"Bromeliad","Trehalose_F","Galactose",1,1
"Bromeliad","Trehalose_F","Lactose",2,1
"Bromeliad","Trehalose_F","Trehalose",0,1
"Bromeliad","Trehalose_F","Maltose",0,1
"Bromeliad","Trehalose_F","Melezitose",0,1
"Bromeliad","Trehalose_F","Methyl-?-D-glucoside",0,1
"Bromeliad","Trehalose_F","Soluble Starch",2,1
"Bromeliad","Trehalose_F","Cellobiose",0,1
"Bromeliad","Trehalose_F","Salicin",0,1
"Bromeliad","Trehalose_F","L-Sorbose",0,1
"Bromeliad","Trehalose_F","L-Rhamnose",1,1
"Bromeliad","Trehalose_F","D-Xylose",0,1
"Bromeliad","Trehalose_F","L-Arabinose",2,1
"Bromeliad","Trehalose_F","D-Arabinose",2,1
"Bromeliad","Trehalose_F","D-Ribose",1,1
"Bromeliad","Trehalose_F","Methanol",2,1
"Bromeliad","Trehalose_F","Ethanol",0,1
"Bromeliad","Trehalose_F","Glycerol",0,1
"Bromeliad","Trehalose_F","Erythritol",0,1
"Bromeliad","Trehalose_F","Ribitol",0,1
"Bromeliad","Trehalose_F","Galactitol",2,1
"Bromeliad","Trehalose_F","D-Mannitol",0,1
"Bromeliad","Trehalose_F","D-Glucitol",0,1
"Bromeliad","Trehalose_F","myo-Inositol",2,1
"Bromeliad","Trehalose_F","DL-Lactate",2,1
"Bromeliad","Trehalose_F","Succinate",2,1
"Bromeliad","Trehalose_F","Citrate",1,1
"Bromeliad","Trehalose_F","D-Gluconate",0,1
"Bromeliad","Trehalose_F","D-Glucosamine",1,1
"Bromeliad","Trehalose_F","Nitrate",2,1
"Bromeliad","Trehalose_F","Vitamin-free",0,1
"Bromeliad","Trehalose_F","2-Keto-D-gluconate",1,1
"Bromeliad","Trehalose_F","Starch formation",1,1
"Bromeliad","Trehalose_F","Growth at 19°C",0,1
"Bromeliad","Trehalose_F","Growth at 25°C",0,1
"Bromeliad","Trehalose_F","Growth at 30°C",0,1
"Bromeliad","Trehalose_F","Growth at 37°C",0,1
"Bromeliad","Glucose","Inulin",2,1
"Bromeliad","Glucose","Sucrose",0,1
"Bromeliad","Glucose","Raffinose",2,1
"Bromeliad","Glucose","Melibiose",2,1
"Bromeliad","Glucose","Galactose",1,1
"Bromeliad","Glucose","Lactose",2,1
"Bromeliad","Glucose","Trehalose",0,1
"Bromeliad","Glucose","Maltose",0,1
"Bromeliad","Glucose","Melezitose",0,1
"Bromeliad","Glucose","Methyl-?-D-glucoside",0,1
"Bromeliad","Glucose","Soluble Starch",2,1
"Bromeliad","Glucose","Cellobiose",0,1
"Bromeliad","Glucose","Salicin",0,1
"Bromeliad","Glucose","L-Sorbose",0,1
"Bromeliad","Glucose","L-Rhamnose",1,1
"Bromeliad","Glucose","D-Xylose",0,1
"Bromeliad","Glucose","L-Arabinose",2,1
"Bromeliad","Glucose","D-Arabinose",2,1
"Bromeliad","Glucose","D-Ribose",1,1
"Bromeliad","Glucose","Methanol",2,1
"Bromeliad","Glucose","Ethanol",0,1
"Bromeliad","Glucose","Glycerol",0,1
"Bromeliad","Glucose","Erythritol",0,1
"Bromeliad","Glucose","Ribitol",0,1
"Bromeliad","Glucose","Galactitol",2,1
"Bromeliad","Glucose","D-Mannitol",0,1
"Bromeliad","Glucose","D-Glucitol",0,1
"Bromeliad","Glucose","myo-Inositol",2,1
"Bromeliad","Glucose","DL-Lactate",2,1
"Bromeliad","Glucose","Succinate",2,1
"Bromeliad","Glucose","Citrate",1,1
"Bromeliad","Glucose","D-Gluconate",0,1
"Bromeliad","Glucose","D-Glucosamine",1,1
"Bromeliad","Glucose","Nitrate",2,1
"Bromeliad","Glucose","Vitamin-free",0,1
"Bromeliad","Glucose","2-Keto-D-gluconate",1,1
"Bromeliad","Glucose","Starch formation",1,1
"Bromeliad","Glucose","Growth at 19°C",0,1
"Bromeliad","Glucose","Growth at 25°C",0,1
"Bromeliad","Glucose","Growth at 30°C",0,1
"Bromeliad","Glucose","Growth at 37°C",0,1
"Bromeliad","Inulin","Sucrose",0,1
"Bromeliad","Inulin","Raffinose",2,1
"Bromeliad","Inulin","Melibiose",2,1
"Bromeliad","Inulin","Galactose",1,1
"Bromeliad","Inulin","Lactose",2,1
"Bromeliad","Inulin","Trehalose",0,1
"Bromeliad","Inulin","Maltose",0,1
"Bromeliad","Inulin","Melezitose",0,1
"Bromeliad","Inulin","Methyl-?-D-glucoside",0,1
"Bromeliad","Inulin","Soluble Starch",2,1
"Bromeliad","Inulin","Cellobiose",0,1
"Bromeliad","Inulin","Salicin",0,1
"Bromeliad","Inulin","L-Sorbose",0,1
"Bromeliad","Inulin","L-Rhamnose",1,1
"Bromeliad","Inulin","D-Xylose",0,1
"Bromeliad","Inulin","L-Arabinose",2,1
"Bromeliad","Inulin","D-Arabinose",2,1
"Bromeliad","Inulin","D-Ribose",1,1
"Bromeliad","Inulin","Methanol",2,1
"Bromeliad","Inulin","Ethanol",0,1
"Bromeliad","Inulin","Glycerol",0,1
"Bromeliad","Inulin","Erythritol",0,1
"Bromeliad","Inulin","Ribitol",0,1
"Bromeliad","Inulin","Galactitol",2,1
"Bromeliad","Inulin","D-Mannitol",0,1
"Bromeliad","Inulin","D-Glucitol",0,1
"Bromeliad","Inulin","myo-Inositol",2,1
"Bromeliad","Inulin","DL-Lactate",2,1
"Bromeliad","Inulin","Succinate",2,1
"Bromeliad","Inulin","Citrate",1,1
"Bromeliad","Inulin","D-Gluconate",0,1
"Bromeliad","Inulin","D-Glucosamine",1,1
"Bromeliad","Inulin","Nitrate",2,1
"Bromeliad","Inulin","Vitamin-free",0,1
"Bromeliad","Inulin","2-Keto-D-gluconate",1,1
"Bromeliad","Inulin","Starch formation",1,1
"Bromeliad","Inulin","Growth at 19°C",0,1
"Bromeliad","Inulin","Growth at 25°C",0,1
"Bromeliad","Inulin","Growth at 30°C",0,1
"Bromeliad","Inulin","Growth at 37°C",0,1
"Bromeliad","Sucrose","Raffinose",2,1
"Bromeliad","Sucrose","Melibiose",2,1
"Bromeliad","Sucrose","Galactose",1,1
"Bromeliad","Sucrose","Lactose",2,1
"Bromeliad","Sucrose","Trehalose",0,1
"Bromeliad","Sucrose","Maltose",0,1
"Bromeliad","Sucrose","Melezitose",0,1
"Bromeliad","Sucrose","Methyl-?-D-glucoside",0,1
"Bromeliad","Sucrose","Soluble Starch",2,1
"Bromeliad","Sucrose","Cellobiose",0,1
"Bromeliad","Sucrose","Salicin",0,1
"Bromeliad","Sucrose","L-Sorbose",0,1
"Bromeliad","Sucrose","L-Rhamnose",1,1
"Bromeliad","Sucrose","D-Xylose",0,1
"Bromeliad","Sucrose","L-Arabinose",2,1
"Bromeliad","Sucrose","D-Arabinose",2,1
"Bromeliad","Sucrose","D-Ribose",1,1
"Bromeliad","Sucrose","Methanol",2,1
"Bromeliad","Sucrose","Ethanol",0,1
"Bromeliad","Sucrose","Glycerol",0,1
"Bromeliad","Sucrose","Erythritol",0,1
"Bromeliad","Sucrose","Ribitol",0,1
"Bromeliad","Sucrose","Galactitol",2,1
"Bromeliad","Sucrose","D-Mannitol",0,1
"Bromeliad","Sucrose","D-Glucitol",0,1
"Bromeliad","Sucrose","myo-Inositol",2,1
"Bromeliad","Sucrose","DL-Lactate",2,1
"Bromeliad","Sucrose","Succinate",2,1
"Bromeliad","Sucrose","Citrate",1,1
"Bromeliad","Sucrose","D-Gluconate",0,1
"Bromeliad","Sucrose","D-Glucosamine",1,1
"Bromeliad","Sucrose","Nitrate",2,1
"Bromeliad","Sucrose","Vitamin-free",0,1
"Bromeliad","Sucrose","2-Keto-D-gluconate",1,1
"Bromeliad","Sucrose","Starch formation",1,1
"Bromeliad","Sucrose","Growth at 19°C",0,1
"Bromeliad","Sucrose","Growth at 25°C",0,1
"Bromeliad","Sucrose","Growth at 30°C",0,1
"Bromeliad","Sucrose","Growth at 37°C",0,1
"Bromeliad","Raffinose","Melibiose",2,1
"Bromeliad","Raffinose","Galactose",1,1
"Bromeliad","Raffinose","Lactose",2,1
"Bromeliad","Raffinose","Trehalose",0,1
"Bromeliad","Raffinose","Maltose",0,1
"Bromeliad","Raffinose","Melezitose",0,1
"Bromeliad","Raffinose","Methyl-?-D-glucoside",0,1
"Bromeliad","Raffinose","Soluble Starch",2,1
"Bromeliad","Raffinose","Cellobiose",0,1
"Bromeliad","Raffinose","Salicin",0,1
"Bromeliad","Raffinose","L-Sorbose",0,1
"Bromeliad","Raffinose","L-Rhamnose",1,1
"Bromeliad","Raffinose","D-Xylose",0,1
"Bromeliad","Raffinose","L-Arabinose",2,1
"Bromeliad","Raffinose","D-Arabinose",2,1
"Bromeliad","Raffinose","D-Ribose",1,1
"Bromeliad","Raffinose","Methanol",2,1
"Bromeliad","Raffinose","Ethanol",0,1
"Bromeliad","Raffinose","Glycerol",0,1
"Bromeliad","Raffinose","Erythritol",0,1
"Bromeliad","Raffinose","Ribitol",0,1
"Bromeliad","Raffinose","Galactitol",2,1
"Bromeliad","Raffinose","D-Mannitol",0,1
"Bromeliad","Raffinose","D-Glucitol",0,1
"Bromeliad","Raffinose","myo-Inositol",2,1
"Bromeliad","Raffinose","DL-Lactate",2,1
"Bromeliad","Raffinose","Succinate",2,1
"Bromeliad","Raffinose","Citrate",1,1
"Bromeliad","Raffinose","D-Gluconate",0,1
"Bromeliad","Raffinose","D-Glucosamine",1,1
"Bromeliad","Raffinose","Nitrate",2,1
"Bromeliad","Raffinose","Vitamin-free",0,1
"Bromeliad","Raffinose","2-Keto-D-gluconate",1,1
"Bromeliad","Raffinose","Starch formation",1,1
"Bromeliad","Raffinose","Growth at 19°C",0,1
"Bromeliad","Raffinose","Growth at 25°C",0,1
"Bromeliad","Raffinose","Growth at 30°C",0,1
"Bromeliad","Raffinose","Growth at 37°C",0,1
"Bromeliad","Melibiose","Galactose",1,1
"Bromeliad","Melibiose","Lactose",2,1
"Bromeliad","Melibiose","Trehalose",0,1
"Bromeliad","Melibiose","Maltose",0,1
"Bromeliad","Melibiose","Melezitose",0,1
"Bromeliad","Melibiose","Methyl-?-D-glucoside",0,1
"Bromeliad","Melibiose","Soluble Starch",2,1
"Bromeliad","Melibiose","Cellobiose",0,1
"Bromeliad","Melibiose","Salicin",0,1
"Bromeliad","Melibiose","L-Sorbose",0,1
"Bromeliad","Melibiose","L-Rhamnose",1,1
"Bromeliad","Melibiose","D-Xylose",0,1
"Bromeliad","Melibiose","L-Arabinose",2,1
"Bromeliad","Melibiose","D-Arabinose",2,1
"Bromeliad","Melibiose","D-Ribose",1,1
"Bromeliad","Melibiose","Methanol",2,1
"Bromeliad","Melibiose","Ethanol",0,1
"Bromeliad","Melibiose","Glycerol",0,1
"Bromeliad","Melibiose","Erythritol",0,1
"Bromeliad","Melibiose","Ribitol",0,1
"Bromeliad","Melibiose","Galactitol",2,1
"Bromeliad","Melibiose","D-Mannitol",0,1
"Bromeliad","Melibiose","D-Glucitol",0,1
"Bromeliad","Melibiose","myo-Inositol",2,1
"Bromeliad","Melibiose","DL-Lactate",2,1
"Bromeliad","Melibiose","Succinate",2,1
"Bromeliad","Melibiose","Citrate",1,1
"Bromeliad","Melibiose","D-Gluconate",0,1
"Bromeliad","Melibiose","D-Glucosamine",1,1
"Bromeliad","Melibiose","Nitrate",2,1
"Bromeliad","Melibiose","Vitamin-free",0,1
"Bromeliad","Melibiose","2-Keto-D-gluconate",1,1
"Bromeliad","Melibiose","Starch formation",1,1
"Bromeliad","Melibiose","Growth at 19°C",0,1
"Bromeliad","Melibiose","Growth at 25°C",0,1
"Bromeliad","Melibiose","Growth at 30°C",0,1
"Bromeliad","Melibiose","Growth at 37°C",0,1
"Bromeliad","Galactose","Lactose",2,1
"Bromeliad","Galactose","Trehalose",0,1
"Bromeliad","Galactose","Maltose",0,1
"Bromeliad","Galactose","Melezitose",0,1
"Bromeliad","Galactose","Methyl-?-D-glucoside",0,1
"Bromeliad","Galactose","Soluble Starch",2,1
"Bromeliad","Galactose","Cellobiose",0,1
"Bromeliad","Galactose","Salicin",0,1
"Bromeliad","Galactose","L-Sorbose",0,1
"Bromeliad","Galactose","L-Rhamnose",1,1
"Bromeliad","Galactose","D-Xylose",0,1
"Bromeliad","Galactose","L-Arabinose",2,1
"Bromeliad","Galactose","D-Arabinose",2,1
"Bromeliad","Galactose","D-Ribose",1,1
"Bromeliad","Galactose","Methanol",2,1
"Bromeliad","Galactose","Ethanol",0,1
"Bromeliad","Galactose","Glycerol",0,1
"Bromeliad","Galactose","Erythritol",0,1
"Bromeliad","Galactose","Ribitol",0,1
"Bromeliad","Galactose","Galactitol",2,1
"Bromeliad","Galactose","D-Mannitol",0,1
"Bromeliad","Galactose","D-Glucitol",0,1
"Bromeliad","Galactose","myo-Inositol",2,1
"Bromeliad","Galactose","DL-Lactate",2,1
"Bromeliad","Galactose","Succinate",2,1
"Bromeliad","Galactose","Citrate",1,1
"Bromeliad","Galactose","D-Gluconate",0,1
"Bromeliad","Galactose","D-Glucosamine",1,1
"Bromeliad","Galactose","Nitrate",2,1
"Bromeliad","Galactose","Vitamin-free",0,1
"Bromeliad","Galactose","2-Keto-D-gluconate",1,1
"Bromeliad","Galactose","Starch formation",1,1
"Bromeliad","Galactose","Growth at 19°C",0,1
"Bromeliad","Galactose","Growth at 25°C",0,1
"Bromeliad","Galactose","Growth at 30°C",0,1
"Bromeliad","Galactose","Growth at 37°C",0,1
"Bromeliad","Lactose","Trehalose",0,1
"Bromeliad","Lactose","Maltose",0,1
"Bromeliad","Lactose","Melezitose",0,1
"Bromeliad","Lactose","Methyl-?-D-glucoside",0,1
"Bromeliad","Lactose","Soluble Starch",2,1
"Bromeliad","Lactose","Cellobiose",0,1
"Bromeliad","Lactose","Salicin",0,1
"Bromeliad","Lactose","L-Sorbose",0,1
"Bromeliad","Lactose","L-Rhamnose",1,1
"Bromeliad","Lactose","D-Xylose",0,1
"Bromeliad","Lactose","L-Arabinose",2,1
"Bromeliad","Lactose","D-Arabinose",2,1
"Bromeliad","Lactose","D-Ribose",1,1
"Bromeliad","Lactose","Methanol",2,1
"Bromeliad","Lactose","Ethanol",0,1
"Bromeliad","Lactose","Glycerol",0,1
"Bromeliad","Lactose","Erythritol",0,1
"Bromeliad","Lactose","Ribitol",0,1
"Bromeliad","Lactose","Galactitol",2,1
"Bromeliad","Lactose","D-Mannitol",0,1
"Bromeliad","Lactose","D-Glucitol",0,1
"Bromeliad","Lactose","myo-Inositol",2,1
"Bromeliad","Lactose","DL-Lactate",2,1
"Bromeliad","Lactose","Succinate",2,1
"Bromeliad","Lactose","Citrate",1,1
"Bromeliad","Lactose","D-Gluconate",0,1
"Bromeliad","Lactose","D-Glucosamine",1,1
"Bromeliad","Lactose","Nitrate",2,1
"Bromeliad","Lactose","Vitamin-free",0,1
"Bromeliad","Lactose","2-Keto-D-gluconate",1,1
"Bromeliad","Lactose","Starch formation",1,1
"Bromeliad","Lactose","Growth at 19°C",0,1
"Bromeliad","Lactose","Growth at 25°C",0,1
"Bromeliad","Lactose","Growth at 30°C",0,1
"Bromeliad","Lactose","Growth at 37°C",0,1
"Bromeliad","Trehalose","Maltose",0,1
"Bromeliad","Trehalose","Melezitose",0,1
"Bromeliad","Trehalose","Methyl-?-D-glucoside",0,1
"Bromeliad","Trehalose","Soluble Starch",2,1
"Bromeliad","Trehalose","Cellobiose",0,1
"Bromeliad","Trehalose","Salicin",0,1
"Bromeliad","Trehalose","L-Sorbose",0,1
"Bromeliad","Trehalose","L-Rhamnose",1,1
"Bromeliad","Trehalose","D-Xylose",0,1
"Bromeliad","Trehalose","L-Arabinose",2,1
"Bromeliad","Trehalose","D-Arabinose",2,1
"Bromeliad","Trehalose","D-Ribose",1,1
"Bromeliad","Trehalose","Methanol",2,1
"Bromeliad","Trehalose","Ethanol",0,1
"Bromeliad","Trehalose","Glycerol",0,1
"Bromeliad","Trehalose","Erythritol",0,1
"Bromeliad","Trehalose","Ribitol",0,1
"Bromeliad","Trehalose","Galactitol",2,1
"Bromeliad","Trehalose","D-Mannitol",0,1
"Bromeliad","Trehalose","D-Glucitol",0,1
"Bromeliad","Trehalose","myo-Inositol",2,1
"Bromeliad","Trehalose","DL-Lactate",2,1
"Bromeliad","Trehalose","Succinate",2,1
"Bromeliad","Trehalose","Citrate",1,1
"Bromeliad","Trehalose","D-Gluconate",0,1
"Bromeliad","Trehalose","D-Glucosamine",1,1
"Bromeliad","Trehalose","Nitrate",2,1
"Bromeliad","Trehalose","Vitamin-free",0,1
"Bromeliad","Trehalose","2-Keto-D-gluconate",1,1
"Bromeliad","Trehalose","Starch formation",1,1
"Bromeliad","Trehalose","Growth at 19°C",0,1
"Bromeliad","Trehalose","Growth at 25°C",0,1
"Bromeliad","Trehalose","Growth at 30°C",0,1
"Bromeliad","Trehalose","Growth at 37°C",0,1
"Bromeliad","Maltose","Melezitose",0,1
"Bromeliad","Maltose","Methyl-?-D-glucoside",0,1
"Bromeliad","Maltose","Soluble Starch",2,1
"Bromeliad","Maltose","Cellobiose",0,1
"Bromeliad","Maltose","Salicin",0,1
"Bromeliad","Maltose","L-Sorbose",0,1
"Bromeliad","Maltose","L-Rhamnose",1,1
"Bromeliad","Maltose","D-Xylose",0,1
"Bromeliad","Maltose","L-Arabinose",2,1
"Bromeliad","Maltose","D-Arabinose",2,1
"Bromeliad","Maltose","D-Ribose",1,1
"Bromeliad","Maltose","Methanol",2,1
"Bromeliad","Maltose","Ethanol",0,1
"Bromeliad","Maltose","Glycerol",0,1
"Bromeliad","Maltose","Erythritol",0,1
"Bromeliad","Maltose","Ribitol",0,1
"Bromeliad","Maltose","Galactitol",2,1
"Bromeliad","Maltose","D-Mannitol",0,1
"Bromeliad","Maltose","D-Glucitol",0,1
"Bromeliad","Maltose","myo-Inositol",2,1
"Bromeliad","Maltose","DL-Lactate",2,1
"Bromeliad","Maltose","Succinate",2,1
"Bromeliad","Maltose","Citrate",1,1
"Bromeliad","Maltose","D-Gluconate",0,1
"Bromeliad","Maltose","D-Glucosamine",1,1
"Bromeliad","Maltose","Nitrate",2,1
"Bromeliad","Maltose","Vitamin-free",0,1
"Bromeliad","Maltose","2-Keto-D-gluconate",1,1
"Bromeliad","Maltose","Starch formation",1,1
"Bromeliad","Maltose","Growth at 19°C",0,1
"Bromeliad","Maltose","Growth at 25°C",0,1
"Bromeliad","Maltose","Growth at 30°C",0,1
"Bromeliad","Maltose","Growth at 37°C",0,1
"Bromeliad","Melezitose","Methyl-?-D-glucoside",0,1
"Bromeliad","Melezitose","Soluble Starch",2,1
"Bromeliad","Melezitose","Cellobiose",0,1
"Bromeliad","Melezitose","Salicin",0,1
"Bromeliad","Melezitose","L-Sorbose",0,1
"Bromeliad","Melezitose","L-Rhamnose",1,1
"Bromeliad","Melezitose","D-Xylose",0,1
"Bromeliad","Melezitose","L-Arabinose",2,1
"Bromeliad","Melezitose","D-Arabinose",2,1
"Bromeliad","Melezitose","D-Ribose",1,1
"Bromeliad","Melezitose","Methanol",2,1
"Bromeliad","Melezitose","Ethanol",0,1
"Bromeliad","Melezitose","Glycerol",0,1
"Bromeliad","Melezitose","Erythritol",0,1
"Bromeliad","Melezitose","Ribitol",0,1
"Bromeliad","Melezitose","Galactitol",2,1
"Bromeliad","Melezitose","D-Mannitol",0,1
"Bromeliad","Melezitose","D-Glucitol",0,1
"Bromeliad","Melezitose","myo-Inositol",2,1
"Bromeliad","Melezitose","DL-Lactate",2,1
"Bromeliad","Melezitose","Succinate",2,1
"Bromeliad","Melezitose","Citrate",1,1
"Bromeliad","Melezitose","D-Gluconate",0,1
"Bromeliad","Melezitose","D-Glucosamine",1,1
"Bromeliad","Melezitose","Nitrate",2,1
"Bromeliad","Melezitose","Vitamin-free",0,1
"Bromeliad","Melezitose","2-Keto-D-gluconate",1,1
"Bromeliad","Melezitose","Starch formation",1,1
"Bromeliad","Melezitose","Growth at 19°C",0,1
"Bromeliad","Melezitose","Growth at 25°C",0,1
"Bromeliad","Melezitose","Growth at 30°C",0,1
"Bromeliad","Melezitose","Growth at 37°C",0,1
"Bromeliad","Methyl-?-D-glucoside","Soluble Starch",2,1
"Bromeliad","Methyl-?-D-glucoside","Cellobiose",0,1
"Bromeliad","Methyl-?-D-glucoside","Salicin",0,1
"Bromeliad","Methyl-?-D-glucoside","L-Sorbose",0,1
"Bromeliad","Methyl-?-D-glucoside","L-Rhamnose",1,1
"Bromeliad","Methyl-?-D-glucoside","D-Xylose",0,1
"Bromeliad","Methyl-?-D-glucoside","L-Arabinose",2,1
"Bromeliad","Methyl-?-D-glucoside","D-Arabinose",2,1
"Bromeliad","Methyl-?-D-glucoside","D-Ribose",1,1
"Bromeliad","Methyl-?-D-glucoside","Methanol",2,1
"Bromeliad","Methyl-?-D-glucoside","Ethanol",0,1
"Bromeliad","Methyl-?-D-glucoside","Glycerol",0,1
"Bromeliad","Methyl-?-D-glucoside","Erythritol",0,1
"Bromeliad","Methyl-?-D-glucoside","Ribitol",0,1
"Bromeliad","Methyl-?-D-glucoside","Galactitol",2,1
"Bromeliad","Methyl-?-D-glucoside","D-Mannitol",0,1
