"","sp1","sp2","sp1_inc","sp2_inc","obs_cooccur","prob_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","Isolation"
"1987",44,48,7,11,7,0.636,7,1,1,"2-Keto-D-gluconate","Growth at 30°C","Clinical"
"1988",44,49,7,10,6,0.579,6.4,0.63636,1,"2-Keto-D-gluconate","Growth at 37°C","Clinical"
"1989",46,47,11,11,11,1,11,1,1,"Growth at 19°C","Growth at 25°C","Clinical"
"1990",46,48,11,11,11,1,11,1,1,"Growth at 19°C","Growth at 30°C","Clinical"
"1991",46,49,11,10,10,0.909,10,1,1,"Growth at 19°C","Growth at 37°C","Clinical"
"1992",47,48,11,11,11,1,11,1,1,"Growth at 25°C","Growth at 30°C","Clinical"
"1993",47,49,11,10,10,0.909,10,1,1,"Growth at 25°C","Growth at 37°C","Clinical"
"1994",48,49,11,10,10,0.909,10,1,1,"Growth at 30°C","Growth at 37°C","Clinical"
"1995",1,2,69,29,29,0.208,20.4,1,0,"Glucose_F","Galactose_F","Rotting.Decaying"
"1996",1,3,69,18,18,0.129,12.7,1,0.00084,"Glucose_F","Sucrose_F","Rotting.Decaying"
"1997",1,4,69,17,17,0.122,12,1,0.0013,"Glucose_F","Maltose_F","Rotting.Decaying"
"1998",1,6,69,11,11,0.079,7.7,1,0.01628,"Glucose_F","Raffinose_F","Rotting.Decaying"
"1999",1,7,69,35,35,0.251,24.6,1,0,"Glucose_F","Trehalose_F","Rotting.Decaying"
"2000",1,8,69,98,69,0.704,69,1,1,"Glucose_F","Glucose","Rotting.Decaying"
"2001",1,9,69,6,6,0.043,4.2,1,0.11389,"Glucose_F","Inulin","Rotting.Decaying"
"2002",1,10,69,52,41,0.374,36.6,0.9851,0.04223,"Glucose_F","Sucrose","Rotting.Decaying"
"2003",1,11,69,21,17,0.151,14.8,0.93283,0.17864,"Glucose_F","Raffinose","Rotting.Decaying"
"2004",1,12,69,10,6,0.072,7,0.33451,0.86878,"Glucose_F","Melibiose","Rotting.Decaying"
"2005",1,13,69,59,41,0.424,41.5,0.49521,0.67898,"Glucose_F","Galactose","Rotting.Decaying"
"2006",1,14,69,15,12,0.108,10.6,0.88647,0.28982,"Glucose_F","Lactose","Rotting.Decaying"
"2007",1,15,69,67,50,0.481,47.2,0.94183,0.13453,"Glucose_F","Trehalose","Rotting.Decaying"
"2008",1,16,69,50,40,0.359,35.2,0.99082,0.02821,"Glucose_F","Maltose","Rotting.Decaying"
"2009",1,17,69,40,33,0.287,28.2,0.99293,0.02389,"Glucose_F","Melezitose","Rotting.Decaying"
"2010",1,18,69,45,37,0.323,31.7,0.99564,0.01536,"Glucose_F","Methyl-?-D-glucoside","Rotting.Decaying"
"2011",1,19,69,22,17,0.158,15.5,0.85755,0.30169,"Glucose_F","Soluble Starch","Rotting.Decaying"
"2012",1,20,69,67,50,0.481,47.2,0.94183,0.13453,"Glucose_F","Cellobiose","Rotting.Decaying"
"2013",1,21,69,67,49,0.481,47.2,0.86547,0.2618,"Glucose_F","Salicin","Rotting.Decaying"
"2014",1,22,69,57,36,0.41,40.1,0.05021,0.98249,"Glucose_F","L-Sorbose","Rotting.Decaying"
"2015",1,23,69,27,20,0.194,19,0.76721,0.41009,"Glucose_F","L-Rhamnose","Rotting.Decaying"
"2016",1,24,69,78,58,0.56,54.9,0.97285,0.08053,"Glucose_F","D-Xylose","Rotting.Decaying"
"2017",1,25,69,39,31,0.28,27.5,0.96786,0.08339,"Glucose_F","L-Arabinose","Rotting.Decaying"
"2018",1,26,69,39,31,0.28,27.5,0.96786,0.08339,"Glucose_F","D-Arabinose","Rotting.Decaying"
"2019",1,27,69,40,35,0.287,28.2,0.99971,0.00165,"Glucose_F","D-Ribose","Rotting.Decaying"
"2020",1,28,69,14,11,0.101,9.9,0.85121,0.35304,"Glucose_F","Methanol","Rotting.Decaying"
"2021",1,29,69,91,63,0.654,64.1,0.32928,0.92201,"Glucose_F","Ethanol","Rotting.Decaying"
"2022",1,30,69,89,63,0.639,62.7,0.7468,0.53155,"Glucose_F","Glycerol","Rotting.Decaying"
"2023",1,31,69,28,25,0.201,19.7,0.99876,0.00711,"Glucose_F","Erythritol","Rotting.Decaying"
"2024",1,32,69,58,46,0.417,40.8,0.99447,0.01823,"Glucose_F","Ribitol","Rotting.Decaying"
"2025",1,33,69,12,11,0.086,8.4,0.98915,0.07596,"Glucose_F","Galactitol","Rotting.Decaying"
"2026",1,34,69,77,56,0.553,54.2,0.8897,0.24083,"Glucose_F","D-Mannitol","Rotting.Decaying"
"2027",1,35,69,72,54,0.517,50.7,0.96988,0.0815,"Glucose_F","D-Glucitol","Rotting.Decaying"
"2028",1,36,69,12,7,0.086,8.4,0.25469,0.90303,"Glucose_F","myo-Inositol","Rotting.Decaying"
"2029",1,37,69,52,32,0.374,36.6,0.03328,0.989,"Glucose_F","DL-Lactate","Rotting.Decaying"
"2030",1,38,69,90,63,0.647,63.4,0.56124,0.74804,"Glucose_F","Succinate","Rotting.Decaying"
"2031",1,39,69,68,50,0.489,47.9,0.89503,0.21664,"Glucose_F","Citrate","Rotting.Decaying"
"2032",1,40,69,47,38,0.338,33.1,0.99224,0.02471,"Glucose_F","D-Gluconate","Rotting.Decaying"
"2033",1,41,69,46,40,0.33,32.4,0.99989,0.00064,"Glucose_F","D-Glucosamine","Rotting.Decaying"
"2034",1,42,69,14,11,0.101,9.9,0.85121,0.35304,"Glucose_F","Nitrate","Rotting.Decaying"
"2035",1,43,69,18,13,0.129,12.7,0.67383,0.54928,"Glucose_F","Vitamin-free","Rotting.Decaying"
"2036",1,44,69,44,35,0.316,31,0.97888,0.05769,"Glucose_F","2-Keto-D-gluconate","Rotting.Decaying"
"2037",1,45,69,8,2,0.057,5.6,0.00779,0.99929,"Glucose_F","Starch formation","Rotting.Decaying"
"2038",1,46,69,97,68,0.697,68.3,0.70408,1,"Glucose_F","Growth at 19°C","Rotting.Decaying"
"2039",1,47,69,97,68,0.697,68.3,0.70408,1,"Glucose_F","Growth at 25°C","Rotting.Decaying"
"2040",1,48,69,90,67,0.647,63.4,0.99929,0.00779,"Glucose_F","Growth at 30°C","Rotting.Decaying"
"2041",1,49,69,51,38,0.366,35.9,0.87455,0.24036,"Glucose_F","Growth at 37°C","Rotting.Decaying"
"2042",2,3,29,18,10,0.054,5.3,0.99784,0.0103,"Galactose_F","Sucrose_F","Rotting.Decaying"
"2043",2,4,29,17,15,0.051,5,1,0,"Galactose_F","Maltose_F","Rotting.Decaying"
"2044",2,6,29,11,5,0.033,3.3,0.93808,0.18897,"Galactose_F","Raffinose_F","Rotting.Decaying"
"2045",2,7,29,35,26,0.106,10.4,1,0,"Galactose_F","Trehalose_F","Rotting.Decaying"
"2046",2,8,29,98,29,0.296,29,1,1,"Galactose_F","Glucose","Rotting.Decaying"
"2047",2,9,29,6,2,0.018,1.8,0.75695,0.57649,"Galactose_F","Inulin","Rotting.Decaying"
