"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Ant","D-Gluconate","Starch formation",0,0.76
"Ant","D-Gluconate","Growth at 19°C",4,1
"Ant","D-Gluconate","Growth at 25°C",4,1
"Ant","D-Gluconate","Growth at 30°C",4,1
"Ant","D-Gluconate","Growth at 37°C",3,0.99
"Ant","D-Glucosamine","Growth at 19°C",2,0.842
"Ant","D-Glucosamine","Growth at 25°C",2,0.842
"Ant","D-Glucosamine","Growth at 30°C",2,0.85
"Ant","Nitrate","Growth at 19°C",0,0.688
"Ant","Nitrate","Growth at 25°C",0,0.689
"Ant","Nitrate","Growth at 30°C",0,0.696
"Ant","Vitamin-free","Growth at 19°C",2,0.898
"Ant","Vitamin-free","Growth at 25°C",2,0.898
"Ant","Vitamin-free","Growth at 30°C",2,0.904
"Ant","2-Keto-D-gluconate","Growth at 19°C",2,0.798
"Ant","2-Keto-D-gluconate","Growth at 25°C",2,0.798
"Ant","2-Keto-D-gluconate","Growth at 30°C",2,0.808
"Ant","Starch formation","Growth at 19°C",0,0.739
"Ant","Starch formation","Growth at 25°C",0,0.738
"Ant","Starch formation","Growth at 30°C",0,0.741
"Ant","Growth at 19°C","Growth at 25°C",4,1
"Ant","Growth at 19°C","Growth at 30°C",4,1
"Ant","Growth at 19°C","Growth at 37°C",3,0.974
"Ant","Growth at 25°C","Growth at 30°C",4,1
"Ant","Growth at 25°C","Growth at 37°C",3,0.973
"Ant","Growth at 30°C","Growth at 37°C",3,0.975
"Fruit.fly","Glucose_F","Glucose",42,0.862
"Fruit.fly","Glucose_F","Growth at 19°C",42,0.874
"Fruit.fly","Glucose_F","Growth at 25°C",42,0.877
"Fruit.fly","Galactose_F","Glucose",19,0.784
"Fruit.fly","Galactose_F","Growth at 19°C",19,0.791
"Fruit.fly","Galactose_F","Growth at 25°C",19,0.791
"Fruit.fly","Sucrose_F","Glucose",20,0.922
"Fruit.fly","Sucrose_F","Growth at 19°C",20,0.924
"Fruit.fly","Sucrose_F","Growth at 25°C",20,0.924
"Fruit.fly","Maltose_F","Glucose",13,0.774
"Fruit.fly","Maltose_F","Growth at 19°C",13,0.776
"Fruit.fly","Maltose_F","Growth at 25°C",13,0.78
"Fruit.fly","Lactose_F","Glucose",4,0.87
"Fruit.fly","Lactose_F","Growth at 19°C",4,0.872
"Fruit.fly","Lactose_F","Growth at 25°C",4,0.872
"Fruit.fly","Raffinose_F","Glucose",17,0.963
"Fruit.fly","Raffinose_F","Growth at 19°C",17,0.965
"Fruit.fly","Raffinose_F","Growth at 25°C",17,0.964
"Fruit.fly","Trehalose_F","Glucose",20,0.789
"Fruit.fly","Trehalose_F","Growth at 19°C",20,0.797
"Fruit.fly","Trehalose_F","Growth at 25°C",20,0.8
"Fruit.fly","Glucose","Inulin",9,0.724
"Fruit.fly","Glucose","Sucrose",36,0.847
"Fruit.fly","Glucose","Raffinose",18,0.809
"Fruit.fly","Glucose","Melibiose",6,0.7
"Fruit.fly","Glucose","Galactose",37,0.807
"Fruit.fly","Glucose","Lactose",4,0.6
"Fruit.fly","Glucose","Trehalose",33,0.443
"Fruit.fly","Glucose","Maltose",32,0.771
"Fruit.fly","Glucose","Melezitose",29,0.851
"Fruit.fly","Glucose","Methyl-?-D-glucoside",25,0.694
"Fruit.fly","Glucose","Soluble Starch",4,0.172
"Fruit.fly","Glucose","Cellobiose",33,0.515
"Fruit.fly","Glucose","Salicin",32,0.515
"Fruit.fly","Glucose","L-Sorbose",37,0.948
"Fruit.fly","Glucose","L-Rhamnose",5,0.324
"Fruit.fly","Glucose","D-Xylose",34,0.437
"Fruit.fly","Glucose","L-Arabinose",10,0.226
"Fruit.fly","Glucose","D-Arabinose",7,0.268
"Fruit.fly","Glucose","D-Ribose",8,0.085
"Fruit.fly","Glucose","Methanol",1,0.341
"Fruit.fly","Glucose","Ethanol",47,0.831
"Fruit.fly","Glucose","Glycerol",45,0.604
"Fruit.fly","Glucose","Erythritol",0,0.025
"Fruit.fly","Glucose","Ribitol",31,0.583
"Fruit.fly","Glucose","Galactitol",3,0.428
"Fruit.fly","Glucose","D-Mannitol",46,0.729
"Fruit.fly","Glucose","D-Glucitol",44,0.702
"Fruit.fly","Glucose","myo-Inositol",3,0.584
"Fruit.fly","Glucose","DL-Lactate",27,0.76
"Fruit.fly","Glucose","Succinate",41,0.349
"Fruit.fly","Glucose","Citrate",21,0.102
"Fruit.fly","Glucose","D-Gluconate",29,0.628
"Fruit.fly","Glucose","D-Glucosamine",15,0.382
"Fruit.fly","Glucose","Nitrate",3,0.246
"Fruit.fly","Glucose","Vitamin-free",4,0.23
"Fruit.fly","Glucose","2-Keto-D-gluconate",27,0.804
"Fruit.fly","Glucose","Starch formation",2,0.193
"Fruit.fly","Glucose","Growth at 19°C",54,1
"Fruit.fly","Glucose","Growth at 25°C",54,1
"Fruit.fly","Glucose","Growth at 30°C",52,0.942
"Fruit.fly","Glucose","Growth at 37°C",29,0.91
"Fruit.fly","Inulin","Growth at 19°C",9,0.726
"Fruit.fly","Inulin","Growth at 25°C",9,0.732
"Fruit.fly","Sucrose","Growth at 19°C",36,0.853
"Fruit.fly","Sucrose","Growth at 25°C",36,0.856
"Fruit.fly","Raffinose","Growth at 19°C",18,0.811
"Fruit.fly","Raffinose","Growth at 25°C",18,0.813
"Fruit.fly","Melibiose","Growth at 19°C",6,0.704
"Fruit.fly","Melibiose","Growth at 25°C",6,0.705
"Fruit.fly","Galactose","Growth at 19°C",37,0.818
"Fruit.fly","Galactose","Growth at 25°C",37,0.813
"Fruit.fly","Lactose","Growth at 19°C",4,0.605
"Fruit.fly","Lactose","Growth at 25°C",4,0.605
"Fruit.fly","Trehalose","Growth at 19°C",33,0.458
"Fruit.fly","Trehalose","Growth at 25°C",33,0.465
"Fruit.fly","Maltose","Growth at 19°C",32,0.783
"Fruit.fly","Maltose","Growth at 25°C",32,0.784
"Fruit.fly","Melezitose","Growth at 19°C",29,0.855
"Fruit.fly","Melezitose","Growth at 25°C",29,0.858
"Fruit.fly","Methyl-?-D-glucoside","Growth at 19°C",25,0.701
"Fruit.fly","Methyl-?-D-glucoside","Growth at 25°C",25,0.707
"Fruit.fly","Soluble Starch","Growth at 19°C",4,0.178
"Fruit.fly","Soluble Starch","Growth at 25°C",4,0.174
"Fruit.fly","Cellobiose","Growth at 19°C",33,0.523
"Fruit.fly","Cellobiose","Growth at 25°C",33,0.538
"Fruit.fly","Salicin","Growth at 19°C",32,0.524
"Fruit.fly","Salicin","Growth at 25°C",32,0.531
"Fruit.fly","L-Sorbose","Growth at 19°C",37,0.951
"Fruit.fly","L-Sorbose","Growth at 25°C",37,0.949
"Fruit.fly","L-Rhamnose","Growth at 19°C",5,0.328
"Fruit.fly","L-Rhamnose","Growth at 25°C",5,0.328
"Fruit.fly","D-Xylose","Growth at 19°C",34,0.461
"Fruit.fly","D-Xylose","Growth at 25°C",34,0.462
"Fruit.fly","L-Arabinose","Growth at 19°C",10,0.23
"Fruit.fly","L-Arabinose","Growth at 25°C",10,0.234
"Fruit.fly","D-Arabinose","Growth at 19°C",7,0.271
"Fruit.fly","D-Arabinose","Growth at 25°C",7,0.273
"Fruit.fly","D-Ribose","Growth at 19°C",8,0.086
"Fruit.fly","D-Ribose","Growth at 25°C",8,0.086
"Fruit.fly","Methanol","Growth at 19°C",1,0.343
"Fruit.fly","Methanol","Growth at 25°C",1,0.342
"Fruit.fly","Ethanol","Growth at 19°C",47,0.84
"Fruit.fly","Ethanol","Growth at 25°C",47,0.852
"Fruit.fly","Glycerol","Growth at 19°C",45,0.634
"Fruit.fly","Glycerol","Growth at 25°C",45,0.637
"Fruit.fly","Erythritol","Growth at 19°C",0,0.025
"Fruit.fly","Erythritol","Growth at 25°C",0,0.026
"Fruit.fly","Ribitol","Growth at 19°C",31,0.596
"Fruit.fly","Ribitol","Growth at 25°C",31,0.603
"Fruit.fly","Galactitol","Growth at 19°C",3,0.431
"Fruit.fly","Galactitol","Growth at 25°C",3,0.431
"Fruit.fly","D-Mannitol","Growth at 19°C",46,0.75
"Fruit.fly","D-Mannitol","Growth at 25°C",46,0.762
"Fruit.fly","D-Glucitol","Growth at 19°C",44,0.72
"Fruit.fly","D-Glucitol","Growth at 25°C",44,0.728
"Fruit.fly","myo-Inositol","Growth at 19°C",3,0.587
"Fruit.fly","myo-Inositol","Growth at 25°C",3,0.584
"Fruit.fly","DL-Lactate","Growth at 19°C",27,0.764
"Fruit.fly","DL-Lactate","Growth at 25°C",27,0.77
"Fruit.fly","Succinate","Growth at 19°C",41,0.374
"Fruit.fly","Succinate","Growth at 25°C",41,0.37
"Fruit.fly","Citrate","Growth at 19°C",21,0.105
"Fruit.fly","Citrate","Growth at 25°C",21,0.106
"Fruit.fly","D-Gluconate","Growth at 19°C",29,0.641
"Fruit.fly","D-Gluconate","Growth at 25°C",29,0.648
"Fruit.fly","D-Glucosamine","Growth at 19°C",15,0.387
"Fruit.fly","D-Glucosamine","Growth at 25°C",15,0.391
"Fruit.fly","Nitrate","Growth at 19°C",3,0.247
"Fruit.fly","Nitrate","Growth at 25°C",3,0.253
"Fruit.fly","Vitamin-free","Growth at 19°C",4,0.233
"Fruit.fly","Vitamin-free","Growth at 25°C",4,0.234
"Fruit.fly","2-Keto-D-gluconate","Growth at 19°C",27,0.809
"Fruit.fly","2-Keto-D-gluconate","Growth at 25°C",27,0.812
"Fruit.fly","Starch formation","Growth at 19°C",2,0.195
"Fruit.fly","Starch formation","Growth at 25°C",2,0.198
"Fruit.fly","Growth at 19°C","Growth at 25°C",54,1
"Fruit.fly","Growth at 19°C","Growth at 30°C",52,0.946
"Fruit.fly","Growth at 19°C","Growth at 37°C",29,0.914
"Fruit.fly","Growth at 25°C","Growth at 30°C",52,0.952
"Fruit.fly","Growth at 25°C","Growth at 37°C",29,0.916
"Bee","Glucose_F","Glucose",24,0.941
"Bee","Glucose_F","Growth at 19°C",24,0.945
"Bee","Glucose_F","Growth at 25°C",24,0.948
"Bee","Galactose_F","Glucose",7,0.625
"Bee","Galactose_F","Growth at 19°C",7,0.631
"Bee","Galactose_F","Growth at 25°C",7,0.634
"Bee","Sucrose_F","Glucose",12,0.949
"Bee","Sucrose_F","Growth at 19°C",12,0.951
"Bee","Sucrose_F","Growth at 25°C",12,0.949
"Bee","Maltose_F","Glucose",11,0.966
"Bee","Maltose_F","Growth at 19°C",11,0.967
"Bee","Maltose_F","Growth at 25°C",11,0.968
"Bee","Lactose_F","Glucose",6,0.995
"Bee","Lactose_F","Growth at 19°C",6,0.995
"Bee","Lactose_F","Growth at 25°C",6,0.995
"Bee","Raffinose_F","Glucose",10,0.964
"Bee","Raffinose_F","Growth at 19°C",10,0.965
"Bee","Raffinose_F","Growth at 25°C",10,0.967
"Bee","Trehalose_F","Glucose",8,0.745
"Bee","Trehalose_F","Growth at 19°C",8,0.749
"Bee","Trehalose_F","Growth at 25°C",8,0.752
"Bee","Glucose","Inulin",1,0.529
"Bee","Glucose","Sucrose",15,0.549
"Bee","Glucose","Raffinose",11,0.861
"Bee","Glucose","Melibiose",2,0.647
"Bee","Glucose","Galactose",23,0.947
"Bee","Glucose","Lactose",1,0.532
"Bee","Glucose","Trehalose",9,0.108
"Bee","Glucose","Maltose",13,0.515
"Bee","Glucose","Melezitose",9,0.431
"Bee","Glucose","Methyl-?-D-glucoside",10,0.583
"Bee","Glucose","Soluble Starch",4,0.435
"Bee","Glucose","Cellobiose",11,0.258
"Bee","Glucose","Salicin",13,0.385
"Bee","Glucose","L-Sorbose",21,0.967
"Bee","Glucose","L-Rhamnose",2,0.333
"Bee","Glucose","D-Xylose",8,0.06
"Bee","Glucose","L-Arabinose",3,0.23
"Bee","Glucose","D-Arabinose",2,0.212
"Bee","Glucose","D-Ribose",13,0.81
"Bee","Glucose","Methanol",0,0.491
"Bee","Glucose","Ethanol",17,0.226
"Bee","Glucose","Glycerol",25,0.847
"Bee","Glucose","Erythritol",4,0.46
"Bee","Glucose","Ribitol",11,0.315
"Bee","Glucose","Galactitol",1,0.587
"Bee","Glucose","D-Mannitol",26,0.948
"Bee","Glucose","D-Glucitol",25,0.875
"Bee","Glucose","myo-Inositol",1,0.586
"Bee","Glucose","DL-Lactate",4,0.108
"Bee","Glucose","Succinate",20,0.464
"Bee","Glucose","Citrate",17,0.684
"Bee","Glucose","D-Gluconate",19,0.885
"Bee","Glucose","D-Glucosamine",6,0.36
"Bee","Glucose","Nitrate",8,0.906
"Bee","Glucose","Vitamin-free",3,0.436
"Bee","Glucose","2-Keto-D-gluconate",15,0.856
"Bee","Glucose","Starch formation",1,0.434
"Bee","Glucose","Growth at 19°C",27,1
"Bee","Glucose","Growth at 25°C",27,1
"Bee","Glucose","Growth at 30°C",26,0.889
"Bee","Glucose","Growth at 37°C",15,0.87
"Bee","Inulin","Growth at 19°C",1,0.53
"Bee","Inulin","Growth at 25°C",1,0.53
"Bee","Sucrose","Growth at 19°C",15,0.552
"Bee","Sucrose","Growth at 25°C",15,0.56
"Bee","Raffinose","Growth at 19°C",11,0.862
"Bee","Raffinose","Growth at 25°C",11,0.867
"Bee","Melibiose","Growth at 19°C",2,0.649
"Bee","Melibiose","Growth at 25°C",2,0.648
"Bee","Galactose","Growth at 19°C",23,0.949
"Bee","Galactose","Growth at 25°C",23,0.949
"Bee","Lactose","Growth at 19°C",1,0.533
"Bee","Lactose","Growth at 25°C",1,0.534
"Bee","Trehalose","Growth at 19°C",9,0.111
"Bee","Trehalose","Growth at 25°C",9,0.11
"Bee","Maltose","Growth at 19°C",13,0.52
"Bee","Maltose","Growth at 25°C",13,0.525
"Bee","Melezitose","Growth at 19°C",9,0.435
"Bee","Melezitose","Growth at 25°C",9,0.438
"Bee","Methyl-?-D-glucoside","Growth at 19°C",10,0.589
"Bee","Methyl-?-D-glucoside","Growth at 25°C",10,0.586
"Bee","Soluble Starch","Growth at 19°C",4,0.437
"Bee","Soluble Starch","Growth at 25°C",4,0.441
"Bee","Cellobiose","Growth at 19°C",11,0.262
"Bee","Cellobiose","Growth at 25°C",11,0.268
"Bee","Salicin","Growth at 19°C",13,0.386
"Bee","Salicin","Growth at 25°C",13,0.395
"Bee","L-Sorbose","Growth at 19°C",21,0.967
"Bee","L-Sorbose","Growth at 25°C",21,0.97
"Bee","L-Rhamnose","Growth at 19°C",2,0.334
"Bee","L-Rhamnose","Growth at 25°C",2,0.335
"Bee","D-Xylose","Growth at 19°C",8,0.064
"Bee","D-Xylose","Growth at 25°C",8,0.066
"Bee","L-Arabinose","Growth at 19°C",3,0.233
"Bee","L-Arabinose","Growth at 25°C",3,0.232
"Bee","D-Arabinose","Growth at 19°C",2,0.214
"Bee","D-Arabinose","Growth at 25°C",2,0.214
"Bee","D-Ribose","Growth at 19°C",13,0.813
"Bee","D-Ribose","Growth at 25°C",13,0.816
"Bee","Methanol","Growth at 19°C",0,0.491
"Bee","Methanol","Growth at 25°C",0,0.492
"Bee","Ethanol","Growth at 19°C",17,0.237
"Bee","Ethanol","Growth at 25°C",17,0.242
"Bee","Glycerol","Growth at 19°C",25,0.856
"Bee","Glycerol","Growth at 25°C",25,0.863
"Bee","Erythritol","Growth at 19°C",4,0.462
"Bee","Erythritol","Growth at 25°C",4,0.461
"Bee","Ribitol","Growth at 19°C",11,0.319
"Bee","Ribitol","Growth at 25°C",11,0.322
"Bee","Galactitol","Growth at 19°C",1,0.588
"Bee","Galactitol","Growth at 25°C",1,0.589
"Bee","D-Mannitol","Growth at 19°C",26,0.952
"Bee","D-Mannitol","Growth at 25°C",26,0.96
"Bee","D-Glucitol","Growth at 19°C",25,0.881
"Bee","D-Glucitol","Growth at 25°C",25,0.887
"Bee","myo-Inositol","Growth at 19°C",1,0.586
"Bee","myo-Inositol","Growth at 25°C",1,0.586
"Bee","DL-Lactate","Growth at 19°C",4,0.11
"Bee","DL-Lactate","Growth at 25°C",4,0.109
"Bee","Succinate","Growth at 19°C",20,0.479
"Bee","Succinate","Growth at 25°C",20,0.484
"Bee","Citrate","Growth at 19°C",17,0.691
"Bee","Citrate","Growth at 25°C",17,0.693
"Bee","D-Gluconate","Growth at 19°C",19,0.89
"Bee","D-Gluconate","Growth at 25°C",19,0.892
"Bee","D-Glucosamine","Growth at 19°C",6,0.362
"Bee","D-Glucosamine","Growth at 25°C",6,0.364
"Bee","Nitrate","Growth at 19°C",8,0.907
"Bee","Nitrate","Growth at 25°C",8,0.908
"Bee","Vitamin-free","Growth at 19°C",3,0.437
"Bee","Vitamin-free","Growth at 25°C",3,0.437
"Bee","2-Keto-D-gluconate","Growth at 19°C",15,0.862
"Bee","2-Keto-D-gluconate","Growth at 25°C",15,0.863
"Bee","Starch formation","Growth at 19°C",1,0.436
"Bee","Starch formation","Growth at 25°C",1,0.437
"Bee","Growth at 19°C","Growth at 25°C",27,1
"Bee","Growth at 19°C","Growth at 30°C",26,0.894
"Bee","Growth at 19°C","Growth at 37°C",15,0.877
"Bee","Growth at 25°C","Growth at 30°C",26,0.901
"Bee","Growth at 25°C","Growth at 37°C",15,0.877
"Water","Glucose_F","Galactose_F",2,0.896
"Water","Glucose_F","Sucrose_F",2,0.886
"Water","Glucose_F","Maltose_F",2,0.945
"Water","Glucose_F","Lactose_F",0,0.94
"Water","Glucose_F","Raffinose_F",0,0.793
"Water","Glucose_F","Trehalose_F",2,0.912
"Water","Glucose_F","Glucose",4,1
"Water","Glucose_F","Inulin",0,0.82
"Water","Glucose_F","Sucrose",2,0.696
"Water","Glucose_F","Raffinose",0,0.639
"Water","Glucose_F","Melibiose",0,0.855
"Water","Glucose_F","Galactose",2,0.638
"Water","Glucose_F","Lactose",1,0.941
"Water","Glucose_F","Trehalose",3,0.938
"Water","Glucose_F","Maltose",3,0.956
"Water","Glucose_F","Melezitose",3,0.969
"Water","Glucose_F","Methyl-?-D-glucoside",3,0.973
"Water","Glucose_F","Soluble Starch",2,0.936
"Water","Glucose_F","Cellobiose",3,0.952
"Water","Glucose_F","Salicin",3,0.96
"Water","Glucose_F","L-Sorbose",2,0.722
"Water","Glucose_F","L-Rhamnose",1,0.844
"Water","Glucose_F","D-Xylose",3,0.954
"Water","Glucose_F","L-Arabinose",1,0.786
"Water","Glucose_F","D-Arabinose",1,0.807
"Water","Glucose_F","D-Ribose",2,0.872
"Water","Glucose_F","Methanol",1,0.922
"Water","Glucose_F","Ethanol",4,1
"Water","Glucose_F","Glycerol",4,1
"Water","Glucose_F","Erythritol",1,0.835
"Water","Glucose_F","Ribitol",2,0.795
"Water","Glucose_F","Galactitol",0,0.864
"Water","Glucose_F","D-Mannitol",4,1
"Water","Glucose_F","D-Glucitol",4,1
"Water","Glucose_F","myo-Inositol",0,0.896
"Water","Glucose_F","DL-Lactate",3,0.882
"Water","Glucose_F","Succinate",4,1
"Water","Glucose_F","Citrate",2,0.706
"Water","Glucose_F","D-Gluconate",3,0.965
"Water","Glucose_F","D-Glucosamine",2,0.888
"Water","Glucose_F","Nitrate",2,0.93
"Water","Glucose_F","Vitamin-free",2,0.915
"Water","Glucose_F","2-Keto-D-gluconate",3,0.973
"Water","Glucose_F","Starch formation",0,0.767
"Water","Glucose_F","Growth at 19°C",4,1
"Water","Glucose_F","Growth at 25°C",4,1
"Water","Glucose_F","Growth at 30°C",4,1
"Water","Glucose_F","Growth at 37°C",2,0.845
"Water","Galactose_F","Glucose",2,0.864
"Water","Galactose_F","Ethanol",2,0.877
"Water","Galactose_F","Glycerol",2,0.873
"Water","Galactose_F","D-Mannitol",2,0.873
"Water","Galactose_F","D-Glucitol",2,0.877
"Water","Galactose_F","Succinate",2,0.879
"Water","Galactose_F","Growth at 19°C",2,0.864
"Water","Galactose_F","Growth at 25°C",2,0.865
"Water","Galactose_F","Growth at 30°C",2,0.875
"Water","Sucrose_F","Glucose",2,0.87
"Water","Sucrose_F","Ethanol",2,0.884
"Water","Sucrose_F","Glycerol",2,0.877
"Water","Sucrose_F","D-Mannitol",2,0.881
"Water","Sucrose_F","D-Glucitol",2,0.882
"Water","Sucrose_F","Succinate",2,0.88
"Water","Sucrose_F","Growth at 19°C",2,0.87
"Water","Sucrose_F","Growth at 25°C",2,0.872
"Water","Sucrose_F","Growth at 30°C",2,0.878
"Water","Maltose_F","Glucose",2,0.935
"Water","Maltose_F","Ethanol",2,0.941
"Water","Maltose_F","Glycerol",2,0.941
"Water","Maltose_F","D-Mannitol",2,0.937
"Water","Maltose_F","D-Glucitol",2,0.939
"Water","Maltose_F","Succinate",2,0.94
"Water","Maltose_F","Growth at 19°C",2,0.935
"Water","Maltose_F","Growth at 25°C",2,0.937
"Water","Maltose_F","Growth at 30°C",2,0.939
"Water","Lactose_F","Glucose",0,0.938
"Water","Lactose_F","Ethanol",0,0.941
"Water","Lactose_F","Glycerol",0,0.939
"Water","Lactose_F","D-Mannitol",0,0.941
"Water","Lactose_F","D-Glucitol",0,0.938
"Water","Lactose_F","Succinate",0,0.943
"Water","Lactose_F","Growth at 19°C",0,0.938
"Water","Lactose_F","Growth at 25°C",0,0.939
"Water","Lactose_F","Growth at 30°C",0,0.938
"Water","Raffinose_F","Glucose",0,0.786
"Water","Raffinose_F","Ethanol",0,0.795
"Water","Raffinose_F","Glycerol",0,0.795
"Water","Raffinose_F","D-Mannitol",0,0.791
"Water","Raffinose_F","D-Glucitol",0,0.792
"Water","Raffinose_F","Succinate",0,0.796
"Water","Raffinose_F","Growth at 19°C",0,0.786
"Water","Raffinose_F","Growth at 25°C",0,0.786
"Water","Raffinose_F","Growth at 30°C",0,0.792
"Water","Trehalose_F","Glucose",2,0.898
"Water","Trehalose_F","Ethanol",2,0.91
"Water","Trehalose_F","Glycerol",2,0.906
"Water","Trehalose_F","D-Mannitol",2,0.905
"Water","Trehalose_F","D-Glucitol",2,0.911
"Water","Trehalose_F","Succinate",2,0.904
"Water","Trehalose_F","Growth at 19°C",2,0.898
"Water","Trehalose_F","Growth at 25°C",2,0.898
"Water","Trehalose_F","Growth at 30°C",2,0.902
"Water","Glucose","Inulin",0,0.805
"Water","Glucose","Sucrose",2,0.653
"Water","Glucose","Raffinose",0,0.628
"Water","Glucose","Melibiose",0,0.851
"Water","Glucose","Galactose",2,0.567
"Water","Glucose","Lactose",1,0.928
"Water","Glucose","Trehalose",3,0.905
"Water","Glucose","Maltose",3,0.943
"Water","Glucose","Melezitose",3,0.959
"Water","Glucose","Methyl-?-D-glucoside",3,0.958
"Water","Glucose","Soluble Starch",2,0.917
"Water","Glucose","Cellobiose",3,0.932
"Water","Glucose","Salicin",3,0.94
"Water","Glucose","L-Sorbose",2,0.654
"Water","Glucose","L-Rhamnose",1,0.825
"Water","Glucose","D-Xylose",3,0.926
"Water","Glucose","L-Arabinose",1,0.763
"Water","Glucose","D-Arabinose",1,0.784
"Water","Glucose","D-Ribose",2,0.848
"Water","Glucose","Methanol",1,0.919
"Water","Glucose","Ethanol",4,1
"Water","Glucose","Glycerol",4,1
"Water","Glucose","Erythritol",1,0.81
"Water","Glucose","Ribitol",2,0.764
"Water","Glucose","Galactitol",0,0.851
"Water","Glucose","D-Mannitol",4,1
"Water","Glucose","D-Glucitol",4,1
"Water","Glucose","myo-Inositol",0,0.888
"Water","Glucose","DL-Lactate",3,0.843
"Water","Glucose","Succinate",4,1
"Water","Glucose","Citrate",2,0.659
"Water","Glucose","D-Gluconate",3,0.949
"Water","Glucose","D-Glucosamine",2,0.87
"Water","Glucose","Nitrate",2,0.92
"Water","Glucose","Vitamin-free",2,0.9
"Water","Glucose","2-Keto-D-gluconate",3,0.965
"Water","Glucose","Starch formation",0,0.747
"Water","Glucose","Growth at 19°C",4,1
"Water","Glucose","Growth at 25°C",4,1
"Water","Glucose","Growth at 30°C",4,1
"Water","Glucose","Growth at 37°C",2,0.819
"Water","Inulin","Ethanol",0,0.816
"Water","Inulin","Glycerol",0,0.81
"Water","Inulin","D-Mannitol",0,0.806
"Water","Inulin","D-Glucitol",0,0.808
"Water","Inulin","Succinate",0,0.811
"Water","Inulin","Growth at 19°C",0,0.806
"Water","Inulin","Growth at 25°C",0,0.805
"Water","Inulin","Growth at 30°C",0,0.813
"Water","Sucrose","Ethanol",2,0.684
"Water","Sucrose","Glycerol",2,0.669
"Water","Sucrose","D-Mannitol",2,0.668
"Water","Sucrose","D-Glucitol",2,0.683
"Water","Sucrose","Succinate",2,0.674
"Water","Sucrose","Growth at 19°C",2,0.653
"Water","Sucrose","Growth at 25°C",2,0.656
"Water","Sucrose","Growth at 30°C",2,0.677
"Water","Raffinose","Ethanol",0,0.64
"Water","Raffinose","Glycerol",0,0.637
"Water","Raffinose","D-Mannitol",0,0.635
"Water","Raffinose","D-Glucitol",0,0.642
"Water","Raffinose","Succinate",0,0.646
"Water","Raffinose","Growth at 19°C",0,0.628
"Water","Raffinose","Growth at 25°C",0,0.63
"Water","Raffinose","Growth at 30°C",0,0.635
"Water","Melibiose","Ethanol",0,0.855
"Water","Melibiose","Glycerol",0,0.857
"Water","Melibiose","D-Mannitol",0,0.852
"Water","Melibiose","D-Glucitol",0,0.856
"Water","Melibiose","Succinate",0,0.86
"Water","Melibiose","Growth at 19°C",0,0.851
"Water","Melibiose","Growth at 25°C",0,0.851
"Water","Melibiose","Growth at 30°C",0,0.856
"Water","Galactose","Ethanol",2,0.602
"Water","Galactose","Glycerol",2,0.591
"Water","Galactose","D-Mannitol",2,0.603
"Water","Galactose","D-Glucitol",2,0.61
"Water","Galactose","Succinate",2,0.602
"Water","Galactose","Growth at 19°C",2,0.568
"Water","Galactose","Growth at 25°C",2,0.568
"Water","Galactose","Growth at 30°C",2,0.606
"Water","Lactose","Ethanol",1,0.931
"Water","Lactose","Glycerol",1,0.93
"Water","Lactose","D-Mannitol",1,0.929
"Water","Lactose","D-Glucitol",1,0.931
"Water","Lactose","Succinate",1,0.934
"Water","Lactose","Growth at 19°C",1,0.928
"Water","Lactose","Growth at 25°C",1,0.928
"Water","Lactose","Growth at 30°C",1,0.933
"Water","Trehalose","Ethanol",3,0.916
"Water","Trehalose","Glycerol",3,0.914
"Water","Trehalose","D-Mannitol",3,0.917
