"Isolation","Trait_A","Trait_B","Observed_NP","Percent_NP"
"Contaminated","Galactose_F","Methanol",0,0.985
"Contaminated","Galactose_F","Erythritol",0,0.975
"Contaminated","Galactose_F","Nitrate",0,0.968
"Contaminated","Galactose_F","Vitamin-free",0,0.966
"Contaminated","Galactose_F","Starch formation",0,0.965
"Contaminated","Galactose_F","Growth at 37°C",0,0.929
"Contaminated","Sucrose_F","Lactose_F",0,0.988
"Contaminated","Sucrose_F","Raffinose_F",0,0.946
"Contaminated","Sucrose_F","Glucose",1,0.915
"Contaminated","Sucrose_F","Inulin",0,0.95
"Contaminated","Sucrose_F","Melibiose",0,0.958
"Contaminated","Sucrose_F","Lactose",0,0.96
"Contaminated","Sucrose_F","Methyl-?-D-glucoside",0,0.852
"Contaminated","Sucrose_F","Methanol",0,0.951
"Contaminated","Sucrose_F","Erythritol",0,0.939
"Contaminated","Sucrose_F","Nitrate",0,0.925
"Contaminated","Sucrose_F","Vitamin-free",0,0.923
"Contaminated","Sucrose_F","Starch formation",0,0.937
"Contaminated","Sucrose_F","Growth at 37°C",0,0.817
"Contaminated","Maltose_F","Lactose_F",0,0.986
"Contaminated","Maltose_F","Raffinose_F",0,0.945
"Contaminated","Maltose_F","Glucose",1,0.894
"Contaminated","Maltose_F","Inulin",0,0.939
"Contaminated","Maltose_F","Melibiose",0,0.966
"Contaminated","Maltose_F","Lactose",0,0.951
"Contaminated","Maltose_F","Methyl-?-D-glucoside",0,0.851
"Contaminated","Maltose_F","Methanol",0,0.947
"Contaminated","Maltose_F","Erythritol",0,0.925
"Contaminated","Maltose_F","Nitrate",0,0.918
"Contaminated","Maltose_F","Vitamin-free",0,0.908
"Contaminated","Maltose_F","Starch formation",0,0.94
"Contaminated","Maltose_F","Growth at 37°C",0,0.813
"Contaminated","Lactose_F","Raffinose_F",0,0.864
"Contaminated","Lactose_F","Trehalose_F",2,1
"Contaminated","Lactose_F","Glucose",2,1
"Contaminated","Lactose_F","Inulin",0,0.898
"Contaminated","Lactose_F","Sucrose",1,0.801
"Contaminated","Lactose_F","Raffinose",1,0.908
"Contaminated","Lactose_F","Melibiose",0,0.916
"Contaminated","Lactose_F","Galactose",2,1
"Contaminated","Lactose_F","Lactose",0,0.909
"Contaminated","Lactose_F","Trehalose",2,1
"Contaminated","Lactose_F","Maltose",2,1
"Contaminated","Lactose_F","Melezitose",1,0.867
"Contaminated","Lactose_F","Methyl-?-D-glucoside",0,0.672
"Contaminated","Lactose_F","Soluble Starch",2,1
"Contaminated","Lactose_F","Cellobiose",2,1
"Contaminated","Lactose_F","Salicin",2,1
"Contaminated","Lactose_F","L-Sorbose",1,0.816
"Contaminated","Lactose_F","L-Rhamnose",1,0.915
"Contaminated","Lactose_F","D-Xylose",2,1
"Contaminated","Lactose_F","L-Arabinose",1,0.924
"Contaminated","Lactose_F","D-Arabinose",2,1
"Contaminated","Lactose_F","D-Ribose",1,0.899
"Contaminated","Lactose_F","Methanol",0,0.893
"Contaminated","Lactose_F","Ethanol",2,1
"Contaminated","Lactose_F","Glycerol",1,0.67
"Contaminated","Lactose_F","Erythritol",0,0.835
"Contaminated","Lactose_F","Ribitol",2,1
"Contaminated","Lactose_F","Galactitol",1,0.973
"Contaminated","Lactose_F","D-Mannitol",2,1
"Contaminated","Lactose_F","D-Glucitol",2,1
"Contaminated","Lactose_F","myo-Inositol",1,0.982
"Contaminated","Lactose_F","DL-Lactate",2,1
"Contaminated","Lactose_F","Succinate",2,1
"Contaminated","Lactose_F","Citrate",1,0.779
"Contaminated","Lactose_F","D-Gluconate",1,0.832
"Contaminated","Lactose_F","D-Glucosamine",2,1
"Contaminated","Lactose_F","Nitrate",0,0.816
"Contaminated","Lactose_F","Vitamin-free",0,0.811
"Contaminated","Lactose_F","2-Keto-D-gluconate",1,0.807
"Contaminated","Lactose_F","Starch formation",0,0.849
"Contaminated","Lactose_F","Growth at 19°C",2,1
"Contaminated","Lactose_F","Growth at 25°C",2,1
"Contaminated","Lactose_F","Growth at 30°C",2,1
"Contaminated","Lactose_F","Growth at 37°C",0,0.605
"Contaminated","Raffinose_F","Trehalose_F",2,1
"Contaminated","Raffinose_F","Glucose",2,1
"Contaminated","Raffinose_F","Inulin",0,0.905
"Contaminated","Raffinose_F","Sucrose",1,0.822
"Contaminated","Raffinose_F","Raffinose",1,0.915
"Contaminated","Raffinose_F","Melibiose",0,0.92
"Contaminated","Raffinose_F","Galactose",2,1
"Contaminated","Raffinose_F","Lactose",0,0.916
"Contaminated","Raffinose_F","Trehalose",2,1
"Contaminated","Raffinose_F","Maltose",2,1
"Contaminated","Raffinose_F","Melezitose",1,0.879
"Contaminated","Raffinose_F","Methyl-?-D-glucoside",0,0.698
"Contaminated","Raffinose_F","Soluble Starch",2,1
"Contaminated","Raffinose_F","Cellobiose",2,1
"Contaminated","Raffinose_F","Salicin",2,1
"Contaminated","Raffinose_F","L-Sorbose",1,0.84
"Contaminated","Raffinose_F","L-Rhamnose",1,0.918
"Contaminated","Raffinose_F","D-Xylose",2,1
"Contaminated","Raffinose_F","L-Arabinose",1,0.932
"Contaminated","Raffinose_F","D-Arabinose",2,1
"Contaminated","Raffinose_F","D-Ribose",1,0.905
"Contaminated","Raffinose_F","Methanol",0,0.895
"Contaminated","Raffinose_F","Ethanol",2,1
"Contaminated","Raffinose_F","Glycerol",1,0.708
"Contaminated","Raffinose_F","Erythritol",0,0.853
"Contaminated","Raffinose_F","Ribitol",2,1
"Contaminated","Raffinose_F","Galactitol",1,0.974
"Contaminated","Raffinose_F","D-Mannitol",2,1
"Contaminated","Raffinose_F","D-Glucitol",2,1
"Contaminated","Raffinose_F","myo-Inositol",1,0.983
"Contaminated","Raffinose_F","DL-Lactate",2,1
"Contaminated","Raffinose_F","Succinate",2,1
"Contaminated","Raffinose_F","Citrate",1,0.808
"Contaminated","Raffinose_F","D-Gluconate",1,0.853
"Contaminated","Raffinose_F","D-Glucosamine",2,1
"Contaminated","Raffinose_F","Nitrate",0,0.829
"Contaminated","Raffinose_F","Vitamin-free",0,0.823
"Contaminated","Raffinose_F","2-Keto-D-gluconate",1,0.843
"Contaminated","Raffinose_F","Starch formation",0,0.859
"Contaminated","Raffinose_F","Growth at 19°C",2,1
"Contaminated","Raffinose_F","Growth at 25°C",2,1
"Contaminated","Raffinose_F","Growth at 30°C",2,1
"Contaminated","Raffinose_F","Growth at 37°C",0,0.631
"Contaminated","Trehalose_F","Glucose",0,0.722
"Contaminated","Trehalose_F","Inulin",0,0.983
"Contaminated","Trehalose_F","Melibiose",0,0.983
"Contaminated","Trehalose_F","Lactose",0,0.981
"Contaminated","Trehalose_F","Methyl-?-D-glucoside",0,0.932
"Contaminated","Trehalose_F","Methanol",0,0.98
"Contaminated","Trehalose_F","Erythritol",0,0.969
"Contaminated","Trehalose_F","Nitrate",0,0.971
"Contaminated","Trehalose_F","Vitamin-free",0,0.968
"Contaminated","Trehalose_F","Starch formation",0,0.971
"Contaminated","Trehalose_F","Growth at 37°C",0,0.924
"Contaminated","Glucose","Inulin",0,1
"Contaminated","Glucose","Sucrose",0,1
"Contaminated","Glucose","Raffinose",0,1
"Contaminated","Glucose","Melibiose",0,1
"Contaminated","Glucose","Galactose",0,1
"Contaminated","Glucose","Lactose",0,1
"Contaminated","Glucose","Trehalose",0,1
"Contaminated","Glucose","Maltose",0,1
"Contaminated","Glucose","Melezitose",0,1
"Contaminated","Glucose","Methyl-?-D-glucoside",0,1
"Contaminated","Glucose","Soluble Starch",0,1
"Contaminated","Glucose","Cellobiose",0,1
"Contaminated","Glucose","Salicin",0,1
"Contaminated","Glucose","L-Sorbose",0,1
"Contaminated","Glucose","L-Rhamnose",0,1
"Contaminated","Glucose","D-Xylose",0,1
"Contaminated","Glucose","L-Arabinose",0,1
"Contaminated","Glucose","D-Arabinose",0,1
"Contaminated","Glucose","D-Ribose",0,1
"Contaminated","Glucose","Methanol",0,1
"Contaminated","Glucose","Ethanol",0,1
"Contaminated","Glucose","Glycerol",0,1
"Contaminated","Glucose","Erythritol",0,1
"Contaminated","Glucose","Ribitol",0,1
"Contaminated","Glucose","Galactitol",0,1
"Contaminated","Glucose","D-Mannitol",0,1
"Contaminated","Glucose","D-Glucitol",0,1
"Contaminated","Glucose","myo-Inositol",0,1
"Contaminated","Glucose","DL-Lactate",0,1
"Contaminated","Glucose","Succinate",0,1
"Contaminated","Glucose","Citrate",0,1
"Contaminated","Glucose","D-Gluconate",0,1
"Contaminated","Glucose","D-Glucosamine",0,1
"Contaminated","Glucose","Nitrate",0,1
"Contaminated","Glucose","Vitamin-free",0,1
"Contaminated","Glucose","2-Keto-D-gluconate",0,1
"Contaminated","Glucose","Starch formation",0,1
"Contaminated","Glucose","Growth at 19°C",0,1
"Contaminated","Glucose","Growth at 25°C",0,1
"Contaminated","Glucose","Growth at 30°C",0,1
"Contaminated","Glucose","Growth at 37°C",0,1
"Contaminated","Inulin","Sucrose",1,0.818
"Contaminated","Inulin","Raffinose",1,0.913
"Contaminated","Inulin","Melibiose",0,0.917
"Contaminated","Inulin","Galactose",2,1
"Contaminated","Inulin","Lactose",0,0.915
"Contaminated","Inulin","Trehalose",2,1
"Contaminated","Inulin","Maltose",2,1
"Contaminated","Inulin","Melezitose",1,0.878
"Contaminated","Inulin","Methyl-?-D-glucoside",0,0.685
"Contaminated","Inulin","Soluble Starch",2,1
"Contaminated","Inulin","Cellobiose",2,1
"Contaminated","Inulin","Salicin",2,1
"Contaminated","Inulin","L-Sorbose",1,0.832
"Contaminated","Inulin","L-Rhamnose",1,0.918
"Contaminated","Inulin","D-Xylose",2,1
"Contaminated","Inulin","L-Arabinose",1,0.926
"Contaminated","Inulin","D-Arabinose",2,1
"Contaminated","Inulin","D-Ribose",1,0.909
"Contaminated","Inulin","Methanol",0,0.897
"Contaminated","Inulin","Ethanol",2,1
"Contaminated","Inulin","Glycerol",1,0.697
"Contaminated","Inulin","Erythritol",0,0.841
"Contaminated","Inulin","Ribitol",2,1
"Contaminated","Inulin","Galactitol",1,0.975
"Contaminated","Inulin","D-Mannitol",2,1
"Contaminated","Inulin","D-Glucitol",2,1
"Contaminated","Inulin","myo-Inositol",1,0.983
"Contaminated","Inulin","DL-Lactate",2,1
"Contaminated","Inulin","Succinate",2,1
"Contaminated","Inulin","Citrate",1,0.791
"Contaminated","Inulin","D-Gluconate",1,0.851
"Contaminated","Inulin","D-Glucosamine",2,1
"Contaminated","Inulin","Nitrate",0,0.817
"Contaminated","Inulin","Vitamin-free",0,0.822
"Contaminated","Inulin","2-Keto-D-gluconate",1,0.829
"Contaminated","Inulin","Starch formation",0,0.857
"Contaminated","Inulin","Growth at 19°C",2,1
"Contaminated","Inulin","Growth at 25°C",2,1
"Contaminated","Inulin","Growth at 30°C",2,1
"Contaminated","Inulin","Growth at 37°C",0,0.621
"Contaminated","Sucrose","Melibiose",0,0.975
"Contaminated","Sucrose","Lactose",0,0.972
"Contaminated","Sucrose","Methyl-?-D-glucoside",0,0.894
"Contaminated","Sucrose","Methanol",0,0.965
"Contaminated","Sucrose","Erythritol",0,0.947
"Contaminated","Sucrose","Nitrate",0,0.947
"Contaminated","Sucrose","Vitamin-free",0,0.944
"Contaminated","Sucrose","Starch formation",0,0.951
"Contaminated","Sucrose","Growth at 37°C",0,0.863
"Contaminated","Raffinose","Melibiose",0,0.966
"Contaminated","Raffinose","Lactose",0,0.967
"Contaminated","Raffinose","Methyl-?-D-glucoside",0,0.855
"Contaminated","Raffinose","Methanol",0,0.947
"Contaminated","Raffinose","Erythritol",0,0.932
"Contaminated","Raffinose","Nitrate",0,0.927
"Contaminated","Raffinose","Vitamin-free",0,0.924
"Contaminated","Raffinose","Starch formation",0,0.941
"Contaminated","Raffinose","Growth at 37°C",0,0.843
"Contaminated","Melibiose","Galactose",2,1
"Contaminated","Melibiose","Lactose",0,0.915
"Contaminated","Melibiose","Trehalose",2,1
"Contaminated","Melibiose","Maltose",2,1
"Contaminated","Melibiose","Melezitose",1,0.878
"Contaminated","Melibiose","Methyl-?-D-glucoside",0,0.682
"Contaminated","Melibiose","Soluble Starch",2,1
"Contaminated","Melibiose","Cellobiose",2,1
"Contaminated","Melibiose","Salicin",2,1
"Contaminated","Melibiose","L-Sorbose",1,0.829
"Contaminated","Melibiose","L-Rhamnose",1,0.921
"Contaminated","Melibiose","D-Xylose",2,1
"Contaminated","Melibiose","L-Arabinose",1,0.931
"Contaminated","Melibiose","D-Arabinose",2,1
"Contaminated","Melibiose","D-Ribose",1,0.903
"Contaminated","Melibiose","Methanol",0,0.891
"Contaminated","Melibiose","Ethanol",2,1
"Contaminated","Melibiose","Glycerol",1,0.694
"Contaminated","Melibiose","Erythritol",0,0.843
"Contaminated","Melibiose","Ribitol",2,1
"Contaminated","Melibiose","Galactitol",1,0.973
"Contaminated","Melibiose","D-Mannitol",2,1
"Contaminated","Melibiose","D-Glucitol",2,1
"Contaminated","Melibiose","myo-Inositol",1,0.982
"Contaminated","Melibiose","DL-Lactate",2,1
"Contaminated","Melibiose","Succinate",2,1
"Contaminated","Melibiose","Citrate",1,0.796
"Contaminated","Melibiose","D-Gluconate",1,0.842
"Contaminated","Melibiose","D-Glucosamine",2,1
"Contaminated","Melibiose","Nitrate",0,0.818
"Contaminated","Melibiose","Vitamin-free",0,0.819
"Contaminated","Melibiose","2-Keto-D-gluconate",1,0.819
"Contaminated","Melibiose","Starch formation",0,0.856
"Contaminated","Melibiose","Growth at 19°C",2,1
"Contaminated","Melibiose","Growth at 25°C",2,1
"Contaminated","Melibiose","Growth at 30°C",2,1
"Contaminated","Melibiose","Growth at 37°C",0,0.623
"Contaminated","Galactose","Lactose",0,0.994
"Contaminated","Galactose","Methyl-?-D-glucoside",0,0.974
"Contaminated","Galactose","Methanol",0,0.99
"Contaminated","Galactose","Erythritol",0,0.988
"Contaminated","Galactose","Nitrate",0,0.984
"Contaminated","Galactose","Vitamin-free",0,0.988
"Contaminated","Galactose","Starch formation",0,0.992
"Contaminated","Galactose","Growth at 37°C",0,0.964
"Contaminated","Lactose","Trehalose",2,1
"Contaminated","Lactose","Maltose",2,1
"Contaminated","Lactose","Melezitose",1,0.87
"Contaminated","Lactose","Methyl-?-D-glucoside",0,0.678
"Contaminated","Lactose","Soluble Starch",2,1
"Contaminated","Lactose","Cellobiose",2,1
"Contaminated","Lactose","Salicin",2,1
"Contaminated","Lactose","L-Sorbose",1,0.833
"Contaminated","Lactose","L-Rhamnose",1,0.914
"Contaminated","Lactose","D-Xylose",2,1
"Contaminated","Lactose","L-Arabinose",1,0.927
"Contaminated","Lactose","D-Arabinose",2,1
"Contaminated","Lactose","D-Ribose",1,0.906
"Contaminated","Lactose","Methanol",0,0.892
"Contaminated","Lactose","Ethanol",2,1
"Contaminated","Lactose","Glycerol",1,0.698
"Contaminated","Lactose","Erythritol",0,0.842
"Contaminated","Lactose","Ribitol",2,1
"Contaminated","Lactose","Galactitol",1,0.976
"Contaminated","Lactose","D-Mannitol",2,1
"Contaminated","Lactose","D-Glucitol",2,1
"Contaminated","Lactose","myo-Inositol",1,0.981
"Contaminated","Lactose","DL-Lactate",2,1
"Contaminated","Lactose","Succinate",2,1
"Contaminated","Lactose","Citrate",1,0.796
"Contaminated","Lactose","D-Gluconate",1,0.847
"Contaminated","Lactose","D-Glucosamine",2,1
"Contaminated","Lactose","Nitrate",0,0.819
"Contaminated","Lactose","Vitamin-free",0,0.82
"Contaminated","Lactose","2-Keto-D-gluconate",1,0.816
"Contaminated","Lactose","Starch formation",0,0.86
"Contaminated","Lactose","Growth at 19°C",2,1
"Contaminated","Lactose","Growth at 25°C",2,1
"Contaminated","Lactose","Growth at 30°C",2,1
"Contaminated","Lactose","Growth at 37°C",0,0.617
"Contaminated","Trehalose","Methyl-?-D-glucoside",0,0.985
"Contaminated","Trehalose","Methanol",0,0.995
"Contaminated","Trehalose","Erythritol",0,0.989
"Contaminated","Trehalose","Nitrate",0,0.991
"Contaminated","Trehalose","Vitamin-free",0,0.99
"Contaminated","Trehalose","Starch formation",0,0.992
"Contaminated","Trehalose","Growth at 37°C",0,0.975
"Contaminated","Maltose","Methyl-?-D-glucoside",0,0.972
"Contaminated","Maltose","Methanol",0,0.984
"Contaminated","Maltose","Erythritol",0,0.988
"Contaminated","Maltose","Nitrate",0,0.978
"Contaminated","Maltose","Vitamin-free",0,0.985
"Contaminated","Maltose","Starch formation",0,0.98
"Contaminated","Maltose","Growth at 37°C",0,0.962
"Contaminated","Melezitose","Methyl-?-D-glucoside",0,0.879
"Contaminated","Melezitose","Methanol",0,0.962
"Contaminated","Melezitose","Erythritol",0,0.94
"Contaminated","Melezitose","Nitrate",0,0.936
"Contaminated","Melezitose","Vitamin-free",0,0.932
"Contaminated","Melezitose","Starch formation",0,0.945
"Contaminated","Melezitose","Growth at 37°C",0,0.845
"Contaminated","Methyl-?-D-glucoside","Soluble Starch",2,1
"Contaminated","Methyl-?-D-glucoside","Cellobiose",2,1
"Contaminated","Methyl-?-D-glucoside","Salicin",2,1
"Contaminated","Methyl-?-D-glucoside","L-Sorbose",1,0.881
"Contaminated","Methyl-?-D-glucoside","L-Rhamnose",1,0.928
"Contaminated","Methyl-?-D-glucoside","D-Xylose",2,1
"Contaminated","Methyl-?-D-glucoside","L-Arabinose",1,0.952
"Contaminated","Methyl-?-D-glucoside","D-Arabinose",2,1
"Contaminated","Methyl-?-D-glucoside","D-Ribose",1,0.927
"Contaminated","Methyl-?-D-glucoside","Methanol",0,0.908
"Contaminated","Methyl-?-D-glucoside","Ethanol",2,1
"Contaminated","Methyl-?-D-glucoside","Glycerol",1,0.767
"Contaminated","Methyl-?-D-glucoside","Erythritol",0,0.867
"Contaminated","Methyl-?-D-glucoside","Ribitol",2,1
"Contaminated","Methyl-?-D-glucoside","Galactitol",1,0.979
"Contaminated","Methyl-?-D-glucoside","D-Mannitol",2,1
"Contaminated","Methyl-?-D-glucoside","D-Glucitol",2,1
"Contaminated","Methyl-?-D-glucoside","myo-Inositol",1,0.988
"Contaminated","Methyl-?-D-glucoside","DL-Lactate",2,1
"Contaminated","Methyl-?-D-glucoside","Succinate",2,1
"Contaminated","Methyl-?-D-glucoside","Citrate",1,0.852
"Contaminated","Methyl-?-D-glucoside","D-Gluconate",1,0.881
"Contaminated","Methyl-?-D-glucoside","D-Glucosamine",2,1
"Contaminated","Methyl-?-D-glucoside","Nitrate",0,0.839
"Contaminated","Methyl-?-D-glucoside","Vitamin-free",0,0.852
"Contaminated","Methyl-?-D-glucoside","2-Keto-D-gluconate",1,0.865
"Contaminated","Methyl-?-D-glucoside","Starch formation",0,0.872
"Contaminated","Methyl-?-D-glucoside","Growth at 19°C",2,1
"Contaminated","Methyl-?-D-glucoside","Growth at 25°C",2,1
"Contaminated","Methyl-?-D-glucoside","Growth at 30°C",2,1
"Contaminated","Methyl-?-D-glucoside","Growth at 37°C",0,0.674
"Contaminated","Soluble Starch","Methanol",0,0.977
"Contaminated","Soluble Starch","Erythritol",0,0.962
"Contaminated","Soluble Starch","Nitrate",0,0.962
"Contaminated","Soluble Starch","Vitamin-free",0,0.958
"Contaminated","Soluble Starch","Starch formation",0,0.964
"Contaminated","Soluble Starch","Growth at 37°C",0,0.914
"Contaminated","Cellobiose","Methanol",0,0.995
"Contaminated","Cellobiose","Erythritol",0,0.99
"Contaminated","Cellobiose","Nitrate",0,0.987
"Contaminated","Cellobiose","Vitamin-free",0,0.985
"Contaminated","Cellobiose","Starch formation",0,0.992
"Contaminated","Cellobiose","Growth at 37°C",0,0.962
"Contaminated","Salicin","Methanol",0,0.991
"Contaminated","Salicin","Erythritol",0,0.991
"Contaminated","Salicin","Nitrate",0,0.99
"Contaminated","Salicin","Vitamin-free",0,0.988
"Contaminated","Salicin","Starch formation",0,0.988
"Contaminated","Salicin","Growth at 37°C",0,0.978
"Contaminated","L-Sorbose","Methanol",0,0.965
"Contaminated","L-Sorbose","Erythritol",0,0.944
"Contaminated","L-Sorbose","Nitrate",0,0.933
"Contaminated","L-Sorbose","Vitamin-free",0,0.931
"Contaminated","L-Sorbose","Starch formation",0,0.946
"Contaminated","L-Sorbose","Growth at 37°C",0,0.853
"Contaminated","L-Rhamnose","Methanol",0,0.924
"Contaminated","L-Rhamnose","Erythritol",0,0.877
"Contaminated","L-Rhamnose","Nitrate",0,0.869
"Contaminated","L-Rhamnose","Vitamin-free",0,0.86
"Contaminated","L-Rhamnose","Starch formation",0,0.895
"Contaminated","L-Rhamnose","Growth at 37°C",0,0.715
"Contaminated","D-Xylose","Methanol",0,0.996
"Contaminated","D-Xylose","Erythritol",0,0.992
"Contaminated","D-Xylose","Nitrate",0,0.987
"Contaminated","D-Xylose","Vitamin-free",0,0.99
"Contaminated","D-Xylose","Starch formation",0,0.986
"Contaminated","D-Xylose","Growth at 37°C",0,0.972
"Contaminated","L-Arabinose","Methanol",0,0.959
"Contaminated","L-Arabinose","Erythritol",0,0.938
"Contaminated","L-Arabinose","Nitrate",0,0.926
"Contaminated","L-Arabinose","Vitamin-free",0,0.925
"Contaminated","L-Arabinose","Starch formation",0,0.941
"Contaminated","L-Arabinose","Growth at 37°C",0,0.829
"Contaminated","D-Arabinose","Methanol",0,0.985
"Contaminated","D-Arabinose","Erythritol",0,0.966
"Contaminated","D-Arabinose","Nitrate",0,0.967
"Contaminated","D-Arabinose","Vitamin-free",0,0.974
"Contaminated","D-Arabinose","Starch formation",0,0.976
"Contaminated","D-Arabinose","Growth at 37°C",0,0.932
"Contaminated","D-Ribose","Methanol",0,0.964
"Contaminated","D-Ribose","Erythritol",0,0.94
"Contaminated","D-Ribose","Nitrate",0,0.934
"Contaminated","D-Ribose","Vitamin-free",0,0.926
"Contaminated","D-Ribose","Starch formation",0,0.943
"Contaminated","D-Ribose","Growth at 37°C",0,0.836
"Contaminated","Methanol","Ethanol",2,1
"Contaminated","Methanol","Glycerol",1,0.707
"Contaminated","Methanol","Erythritol",0,0.842
"Contaminated","Methanol","Ribitol",2,1
"Contaminated","Methanol","Galactitol",1,0.976
"Contaminated","Methanol","D-Mannitol",2,1
"Contaminated","Methanol","D-Glucitol",2,1
"Contaminated","Methanol","myo-Inositol",1,0.984
"Contaminated","Methanol","DL-Lactate",2,1
"Contaminated","Methanol","Succinate",2,1
"Contaminated","Methanol","Citrate",1,0.805
"Contaminated","Methanol","D-Gluconate",1,0.849
"Contaminated","Methanol","D-Glucosamine",2,1
"Contaminated","Methanol","Nitrate",0,0.819
"Contaminated","Methanol","Vitamin-free",0,0.82
"Contaminated","Methanol","2-Keto-D-gluconate",1,0.823
