sp1,sp2,sp1_inc,sp2_inc,obs_cooccur,prob_cooccur,exp_cooccur,p_lt,p_gt,sp1_name,sp2_name,Association
40,44,13,165,6,0.003,2.6,0.9937,0.02799,Olives,Maltose_F,Positive
40,46,13,132,3,0.002,2.1,0.86302,0.34162,Olives,Raffinose_F,Random
40,47,13,261,9,0.005,4.1,0.99911,0.00535,Olives,Trehalose_F,Positive
40,48,13,831,13,0.016,13,1,1,Olives,Glucose,Random
40,49,13,108,3,0.002,1.7,0.92399,0.23264,Olives,Inulin,Random
40,50,13,503,9,0.009,7.9,0.82348,0.36656,Olives,Sucrose,Random
40,51,13,237,6,0.004,3.7,0.95296,0.13466,Olives,Raffinose,Random
40,52,13,103,3,0.002,1.6,0.93432,0.21111,Olives,Melibiose,Random
40,53,13,541,10,0.01,8.5,0.88724,0.27904,Olives,Galactose,Random
40,54,13,100,3,0.002,1.6,0.9401,0.19848,Olives,Lactose,Random
40,55,13,578,12,0.011,9,0.99145,0.05826,Olives,Trehalose,Random
40,56,13,468,9,0.009,7.3,0.89207,0.25635,Olives,Maltose,Random
40,57,13,383,8,0.007,6,0.92039,0.19874,Olives,Melezitose,Random
40,58,13,388,8,0.007,6.1,0.91358,0.21145,Olives,Methyl-?-D-glucoside,Random
40,59,13,196,3,0.004,3.1,0.63194,0.62476,Olives,Soluble Starch,Random
40,60,13,524,9,0.01,8.2,0.77048,0.44061,Olives,Cellobiose,Random
40,61,13,517,9,0.01,8.1,0.78916,0.41542,Olives,Salicin,Random
40,62,13,437,7,0.008,6.8,0.64248,0.57601,Olives,L-Sorbose,Random
40,63,13,181,4,0.003,2.8,0.86911,0.30821,Olives,L-Rhamnose,Random
40,64,13,578,11,0.011,9,0.94174,0.19082,Olives,D-Xylose,Random
40,65,13,288,7,0.005,4.5,0.95764,0.12203,Olives,L-Arabinose,Random
40,66,13,247,7,0.005,3.9,0.98355,0.0581,Olives,D-Arabinose,Random
40,67,13,338,8,0.006,5.3,0.96518,0.105,Olives,D-Ribose,Random
40,68,13,67,1,0.001,1,0.71761,0.6675,Olives,Methanol,Random
40,69,13,700,12,0.013,11,0.89438,0.36706,Olives,Ethanol,Random
40,70,13,737,12,0.014,11.5,0.7925,0.55723,Olives,Glycerol,Random
40,71,13,220,3,0.004,3.4,0.53455,0.71212,Olives,Erythritol,Random
40,72,13,501,10,0.009,7.8,0.94109,0.17195,Olives,Ribitol,Random
40,73,13,100,4,0.002,1.6,0.98665,0.0599,Olives,Galactitol,Random
40,74,13,672,11,0.013,10.5,0.74451,0.53323,Olives,D-Mannitol,Random
40,75,13,659,11,0.012,10.3,0.78676,0.47511,Olives,D-Glucitol,Random
40,76,13,75,1,0.001,1.2,0.66925,0.71034,Olives,myo-Inositol,Random
40,77,13,381,6,0.007,6,0.62094,0.59842,Olives,DL-Lactate,Random
40,78,13,692,12,0.013,10.8,0.90916,0.33224,Olives,Succinate,Random
40,79,13,513,9,0.01,8,0.79938,0.40123,Olives,Citrate,Random
40,80,13,459,9,0.009,7.2,0.90599,0.2313,Olives,D-Gluconate,Random
40,81,13,314,8,0.006,4.9,0.97918,0.06993,Olives,D-Glucosamine,Random
40,82,13,144,2,0.003,2.3,0.60243,0.68832,Olives,Nitrate,Random
40,83,13,161,0,0.003,2.5,0.05946,1,Olives,Vitamin-free,Random
40,84,13,367,10,0.007,5.7,0.99675,0.0168,Olives,2-Keto-D-gluconate,Positive
40,85,13,107,0,0.002,1.7,0.16432,1,Olives,Starch formation,Random
40,86,13,820,13,0.015,12.8,1,0.83987,Olives,Growth at 19°C,Random
40,87,13,822,13,0.015,12.9,1,0.8671,Olives,Growth at 25°C,Random
40,88,13,732,13,0.014,11.5,1,0.18978,Olives,Growth at 30°C,Random
40,89,13,345,7,0.006,5.4,0.88287,0.2634,Olives,Growth at 37°C,Random
